scenario_id,scenario_label,family,replicate,seed,step,Susceptible,Exposed,Infected,Recovered,Deceased,Vaccinated,QuarantineZones,HospitalPatients,InfectedPercent
vaccination_none,No vaccination points,vaccination,8,1007,0,495,0,5,0,0,0,0,0,1.0
vaccination_none,No vaccination points,vaccination,8,1007,1,494,1,5,0,0,0,0,0,1.0
vaccination_none,No vaccination points,vaccination,8,1007,2,492,3,5,0,0,0,0,0,1.0
vaccination_none,No vaccination points,vaccination,8,1007,3,487,8,5,0,0,0,0,0,1.0
vaccination_none,No vaccination points,vaccination,8,1007,4,486,9,5,0,0,0,0,0,1.0
vaccination_none,No vaccination points,vaccination,8,1007,5,486,9,4,1,0,0,0,0,0.8
vaccination_none,No vaccination points,vaccination,8,1007,6,483,11,5,1,0,0,0,0,1.0
vaccination_none,No vaccination points,vaccination,8,1007,7,481,11,6,2,0,0,0,0,1.2
vaccination_none,No vaccination points,vaccination,8,1007,8,480,7,11,2,0,0,0,1,2.1999999999999997
vaccination_none,No vaccination points,vaccination,8,1007,9,477,9,10,4,0,0,0,1,2.0
vaccination_none,No vaccination points,vaccination,8,1007,10,477,9,10,4,0,0,0,1,2.0
vaccination_none,No vaccination points,vaccination,8,1007,11,475,8,13,4,0,0,0,1,2.6
vaccination_none,No vaccination points,vaccination,8,1007,12,469,12,14,5,0,0,0,0,2.8000000000000003
vaccination_none,No vaccination points,vaccination,8,1007,13,468,12,14,6,0,0,0,0,2.8000000000000003
vaccination_none,No vaccination points,vaccination,8,1007,14,468,9,15,8,0,0,0,1,3.0
vaccination_none,No vaccination points,vaccination,8,1007,15,467,10,14,9,0,0,0,0,2.8000000000000003
vaccination_none,No vaccination points,vaccination,8,1007,16,464,11,16,9,0,0,0,0,3.2
vaccination_none,No vaccination points,vaccination,8,1007,17,462,7,19,11,1,0,0,1,3.8
vaccination_none,No vaccination points,vaccination,8,1007,18,461,7,19,11,2,0,0,1,3.8
vaccination_none,No vaccination points,vaccination,8,1007,19,458,10,18,12,2,0,0,0,3.5999999999999996
vaccination_none,No vaccination points,vaccination,8,1007,20,456,11,18,13,2,0,0,1,3.5999999999999996
vaccination_none,No vaccination points,vaccination,8,1007,21,453,11,21,13,2,0,0,1,4.2
vaccination_none,No vaccination points,vaccination,8,1007,22,450,12,22,13,3,0,0,2,4.3999999999999995
vaccination_none,No vaccination points,vaccination,8,1007,23,448,13,22,14,3,0,0,3,4.3999999999999995
vaccination_none,No vaccination points,vaccination,8,1007,24,446,12,23,16,3,0,0,1,4.6
vaccination_none,No vaccination points,vaccination,8,1007,25,444,12,23,18,3,0,0,1,4.6
vaccination_none,No vaccination points,vaccination,8,1007,26,442,11,24,19,4,0,0,2,4.8
vaccination_none,No vaccination points,vaccination,8,1007,27,441,9,24,21,5,0,0,2,4.8
vaccination_none,No vaccination points,vaccination,8,1007,28,439,9,23,24,5,0,0,2,4.6
vaccination_none,No vaccination points,vaccination,8,1007,29,439,7,24,25,5,0,0,2,4.8
vaccination_none,No vaccination points,vaccination,8,1007,30,435,9,26,25,5,0,0,2,5.2
vaccination_none,No vaccination points,vaccination,8,1007,31,433,9,28,25,5,0,0,2,5.6000000000000005
vaccination_none,No vaccination points,vaccination,8,1007,32,431,10,26,27,6,0,0,3,5.2
vaccination_none,No vaccination points,vaccination,8,1007,33,428,11,24,29,8,0,0,4,4.8
vaccination_none,No vaccination points,vaccination,8,1007,34,427,12,21,31,9,0,0,5,4.2
vaccination_none,No vaccination points,vaccination,8,1007,35,426,9,24,32,9,0,0,4,4.8
vaccination_none,No vaccination points,vaccination,8,1007,36,423,10,25,33,9,0,0,4,5.0
vaccination_none,No vaccination points,vaccination,8,1007,37,422,9,24,35,10,0,0,4,4.8
vaccination_none,No vaccination points,vaccination,8,1007,38,418,10,24,38,10,0,0,5,4.8
vaccination_none,No vaccination points,vaccination,8,1007,39,416,11,25,38,10,0,0,5,5.0
vaccination_none,No vaccination points,vaccination,8,1007,40,415,11,25,39,10,0,0,6,5.0
vaccination_none,No vaccination points,vaccination,8,1007,41,412,11,27,40,10,0,0,6,5.4
vaccination_none,No vaccination points,vaccination,8,1007,42,410,12,26,42,10,0,0,5,5.2
vaccination_none,No vaccination points,vaccination,8,1007,43,405,13,29,43,10,0,0,5,5.800000000000001
vaccination_none,No vaccination points,vaccination,8,1007,44,403,13,29,45,10,0,0,5,5.800000000000001
vaccination_none,No vaccination points,vaccination,8,1007,45,400,15,25,49,11,0,0,5,5.0
vaccination_none,No vaccination points,vaccination,8,1007,46,397,15,26,51,11,0,0,7,5.2
vaccination_none,No vaccination points,vaccination,8,1007,47,395,15,28,51,11,0,0,7,5.6000000000000005
vaccination_none,No vaccination points,vaccination,8,1007,48,394,11,31,53,11,0,0,6,6.2
vaccination_none,No vaccination points,vaccination,8,1007,49,392,11,33,53,11,0,0,7,6.6000000000000005
vaccination_none,No vaccination points,vaccination,8,1007,50,391,9,35,54,11,0,0,7,7.000000000000001
vaccination_none,No vaccination points,vaccination,8,1007,51,387,10,35,57,11,0,0,8,7.000000000000001
vaccination_none,No vaccination points,vaccination,8,1007,52,383,12,34,59,12,0,0,7,6.800000000000001
