scenario_id,scenario_label,family,replicate,seed,step,Susceptible,Exposed,Infected,Recovered,Deceased,Vaccinated,QuarantineZones,HospitalPatients,InfectedPercent
vaccination_none,No vaccination points,vaccination,2,1001,0,495,0,5,0,0,0,0,0,1.0
vaccination_none,No vaccination points,vaccination,2,1001,1,494,1,5,0,0,0,0,0,1.0
vaccination_none,No vaccination points,vaccination,2,1001,2,492,3,4,1,0,0,0,0,0.8
vaccination_none,No vaccination points,vaccination,2,1001,3,491,4,4,1,0,0,0,0,0.8
vaccination_none,No vaccination points,vaccination,2,1001,4,490,5,4,1,0,0,0,0,0.8
vaccination_none,No vaccination points,vaccination,2,1001,5,489,6,3,2,0,0,0,0,0.6
vaccination_none,No vaccination points,vaccination,2,1001,6,485,9,4,2,0,0,0,0,0.8
vaccination_none,No vaccination points,vaccination,2,1001,7,483,9,6,2,0,0,0,1,1.2
vaccination_none,No vaccination points,vaccination,2,1001,8,483,8,7,2,0,0,0,1,1.4000000000000001
vaccination_none,No vaccination points,vaccination,2,1001,9,481,9,7,2,1,0,0,1,1.4000000000000001
vaccination_none,No vaccination points,vaccination,2,1001,10,481,8,8,2,1,0,0,1,1.6
vaccination_none,No vaccination points,vaccination,2,1001,11,481,4,12,2,1,0,0,1,2.4
vaccination_none,No vaccination points,vaccination,2,1001,12,480,3,14,2,1,0,0,1,2.8000000000000003
vaccination_none,No vaccination points,vaccination,2,1001,13,479,4,12,4,1,0,0,1,2.4
vaccination_none,No vaccination points,vaccination,2,1001,14,479,2,14,4,1,0,0,1,2.8000000000000003
vaccination_none,No vaccination points,vaccination,2,1001,15,476,5,13,5,1,0,0,2,2.6
vaccination_none,No vaccination points,vaccination,2,1001,16,475,6,13,5,1,0,0,2,2.6
vaccination_none,No vaccination points,vaccination,2,1001,17,472,8,14,5,1,0,0,2,2.8000000000000003
vaccination_none,No vaccination points,vaccination,2,1001,18,472,7,13,7,1,0,0,2,2.6
vaccination_none,No vaccination points,vaccination,2,1001,19,471,8,12,8,1,0,0,3,2.4
vaccination_none,No vaccination points,vaccination,2,1001,20,471,5,15,8,1,0,0,3,3.0
vaccination_none,No vaccination points,vaccination,2,1001,21,469,6,16,8,1,0,0,3,3.2
vaccination_none,No vaccination points,vaccination,2,1001,22,468,4,19,8,1,0,0,4,3.8
vaccination_none,No vaccination points,vaccination,2,1001,23,467,5,17,10,1,0,0,4,3.4000000000000004
vaccination_none,No vaccination points,vaccination,2,1001,24,467,4,17,11,1,0,0,4,3.4000000000000004
vaccination_none,No vaccination points,vaccination,2,1001,25,465,6,15,13,1,0,0,4,3.0
vaccination_none,No vaccination points,vaccination,2,1001,26,464,5,17,13,1,0,0,4,3.4000000000000004
vaccination_none,No vaccination points,vaccination,2,1001,27,462,6,17,14,1,0,0,4,3.4000000000000004
vaccination_none,No vaccination points,vaccination,2,1001,28,462,5,17,15,1,0,0,4,3.4000000000000004
vaccination_none,No vaccination points,vaccination,2,1001,29,462,5,15,17,1,0,0,5,3.0
vaccination_none,No vaccination points,vaccination,2,1001,30,462,3,17,17,1,0,0,5,3.4000000000000004
vaccination_none,No vaccination points,vaccination,2,1001,31,461,3,16,19,1,0,0,5,3.2
vaccination_none,No vaccination points,vaccination,2,1001,32,460,2,17,20,1,0,0,6,3.4000000000000004
vaccination_none,No vaccination points,vaccination,2,1001,33,459,3,15,22,1,0,0,4,3.0
vaccination_none,No vaccination points,vaccination,2,1001,34,459,3,15,22,1,0,0,4,3.0
vaccination_none,No vaccination points,vaccination,2,1001,35,459,3,13,23,2,0,0,5,2.6
vaccination_none,No vaccination points,vaccination,2,1001,36,457,4,13,24,2,0,0,4,2.6
vaccination_none,No vaccination points,vaccination,2,1001,37,456,4,10,28,2,0,0,4,2.0
vaccination_none,No vaccination points,vaccination,2,1001,38,456,3,11,28,2,0,0,2,2.1999999999999997
