scenario_id,scenario_label,family,replicate,seed,step,Susceptible,Exposed,Infected,Recovered,Deceased,Vaccinated,QuarantineZones,HospitalPatients,InfectedPercent
vaccination_none,No vaccination points,vaccination,1,1000,0,495,0,5,0,0,0,0,0,1.0
vaccination_none,No vaccination points,vaccination,1,1000,1,491,4,5,0,0,0,0,1,1.0
vaccination_none,No vaccination points,vaccination,1,1000,2,491,4,5,0,0,0,0,1,1.0
vaccination_none,No vaccination points,vaccination,1,1000,3,490,5,4,1,0,0,0,0,0.8
vaccination_none,No vaccination points,vaccination,1,1000,4,488,7,4,1,0,0,0,0,0.8
vaccination_none,No vaccination points,vaccination,1,1000,5,485,10,4,1,0,0,0,0,0.8
vaccination_none,No vaccination points,vaccination,1,1000,6,484,7,8,1,0,0,0,0,1.6
vaccination_none,No vaccination points,vaccination,1,1000,7,482,9,7,2,0,0,0,1,1.4000000000000001
vaccination_none,No vaccination points,vaccination,1,1000,8,481,9,8,2,0,0,0,1,1.6
vaccination_none,No vaccination points,vaccination,1,1000,9,479,9,10,2,0,0,0,1,2.0
vaccination_none,No vaccination points,vaccination,1,1000,10,478,7,13,2,0,0,0,1,2.6
vaccination_none,No vaccination points,vaccination,1,1000,11,476,8,13,3,0,0,0,4,2.6
vaccination_none,No vaccination points,vaccination,1,1000,12,474,8,13,4,1,0,0,4,2.6
vaccination_none,No vaccination points,vaccination,1,1000,13,473,8,13,4,2,0,0,4,2.6
vaccination_none,No vaccination points,vaccination,1,1000,14,471,8,15,4,2,0,0,4,3.0
vaccination_none,No vaccination points,vaccination,1,1000,15,469,9,14,6,2,0,0,4,2.8000000000000003
vaccination_none,No vaccination points,vaccination,1,1000,16,469,7,16,6,2,0,0,5,3.2
vaccination_none,No vaccination points,vaccination,1,1000,17,465,9,17,7,2,0,0,4,3.4000000000000004
vaccination_none,No vaccination points,vaccination,1,1000,18,464,9,17,8,2,0,0,5,3.4000000000000004
vaccination_none,No vaccination points,vaccination,1,1000,19,463,8,18,9,2,0,0,6,3.5999999999999996
vaccination_none,No vaccination points,vaccination,1,1000,20,460,9,19,9,3,0,0,7,3.8
vaccination_none,No vaccination points,vaccination,1,1000,21,458,11,19,9,3,0,0,9,3.8
vaccination_none,No vaccination points,vaccination,1,1000,22,456,9,22,10,3,0,0,12,4.3999999999999995
vaccination_none,No vaccination points,vaccination,1,1000,23,454,10,23,10,3,0,0,13,4.6
vaccination_none,No vaccination points,vaccination,1,1000,24,451,12,22,12,3,0,0,11,4.3999999999999995
vaccination_none,No vaccination points,vaccination,1,1000,25,450,10,24,13,3,0,0,11,4.8
vaccination_none,No vaccination points,vaccination,1,1000,26,450,8,23,14,5,0,0,11,4.6
vaccination_none,No vaccination points,vaccination,1,1000,27,446,10,23,16,5,0,0,9,4.6
vaccination_none,No vaccination points,vaccination,1,1000,28,443,11,25,16,5,0,0,9,5.0
vaccination_none,No vaccination points,vaccination,1,1000,29,441,10,25,18,6,0,0,9,5.0
vaccination_none,No vaccination points,vaccination,1,1000,30,438,12,24,20,6,0,0,8,4.8
vaccination_none,No vaccination points,vaccination,1,1000,31,437,13,19,25,6,0,0,4,3.8
