scenario_id,scenario_label,family,replicate,seed,step,Susceptible,Exposed,Infected,Recovered,Deceased,Vaccinated,QuarantineZones,HospitalPatients,InfectedPercent
baseline,Baseline,reference,4,1003,0,495,0,5,0,0,0,0,0,1.0
baseline,Baseline,reference,4,1003,1,495,0,3,1,1,0,0,0,0.6
baseline,Baseline,reference,4,1003,2,495,0,3,1,1,0,0,0,0.6
baseline,Baseline,reference,4,1003,3,495,0,3,1,1,0,0,0,0.6
baseline,Baseline,reference,4,1003,4,494,1,3,1,1,1,0,0,0.6
baseline,Baseline,reference,4,1003,5,493,2,3,1,1,1,0,0,0.6
baseline,Baseline,reference,4,1003,6,491,4,3,1,1,1,0,0,0.6
baseline,Baseline,reference,4,1003,7,489,6,3,1,1,1,0,0,0.6
baseline,Baseline,reference,4,1003,8,489,6,2,1,2,1,0,0,0.4
baseline,Baseline,reference,4,1003,9,489,5,3,1,2,1,0,0,0.6
baseline,Baseline,reference,4,1003,10,488,5,4,1,2,1,0,0,0.8
baseline,Baseline,reference,4,1003,11,487,4,6,1,2,2,0,0,1.2
baseline,Baseline,reference,4,1003,12,485,4,8,1,2,2,0,0,1.6
baseline,Baseline,reference,4,1003,13,483,6,7,2,2,2,0,0,1.4000000000000001
baseline,Baseline,reference,4,1003,14,481,8,6,3,2,2,0,0,1.2
baseline,Baseline,reference,4,1003,15,480,8,7,3,2,2,0,0,1.4000000000000001
baseline,Baseline,reference,4,1003,16,479,8,7,4,2,3,0,0,1.4000000000000001
baseline,Baseline,reference,4,1003,17,478,7,9,4,2,3,0,0,1.7999999999999998
baseline,Baseline,reference,4,1003,18,474,9,11,4,2,3,0,0,2.1999999999999997
baseline,Baseline,reference,4,1003,19,471,10,12,4,3,4,0,0,2.4
baseline,Baseline,reference,4,1003,20,470,10,13,4,3,4,0,0,2.6
baseline,Baseline,reference,4,1003,21,467,12,13,5,3,4,0,0,2.6
baseline,Baseline,reference,4,1003,22,463,15,14,5,3,4,0,0,2.8000000000000003
baseline,Baseline,reference,4,1003,23,462,12,18,5,3,4,0,0,3.5999999999999996
baseline,Baseline,reference,4,1003,24,462,9,18,7,4,4,0,0,3.5999999999999996
baseline,Baseline,reference,4,1003,25,460,10,18,8,4,4,0,0,3.5999999999999996
baseline,Baseline,reference,4,1003,26,460,7,20,9,4,4,0,0,4.0
baseline,Baseline,reference,4,1003,27,458,5,23,9,5,4,0,0,4.6
baseline,Baseline,reference,4,1003,28,457,5,24,9,5,4,0,0,4.8
baseline,Baseline,reference,4,1003,29,455,7,23,10,5,4,0,0,4.6
baseline,Baseline,reference,4,1003,30,455,5,24,11,5,4,0,0,4.8
baseline,Baseline,reference,4,1003,31,454,6,23,12,5,4,0,0,4.6
baseline,Baseline,reference,4,1003,32,450,8,25,12,5,4,0,0,5.0
baseline,Baseline,reference,4,1003,33,447,10,26,12,5,4,0,0,5.2
baseline,Baseline,reference,4,1003,34,447,8,26,14,5,4,0,0,5.2
baseline,Baseline,reference,4,1003,35,444,11,24,15,6,5,0,1,4.8
baseline,Baseline,reference,4,1003,36,443,11,24,15,7,6,0,1,4.8
baseline,Baseline,reference,4,1003,37,437,13,25,18,7,6,0,1,5.0
baseline,Baseline,reference,4,1003,38,431,16,26,19,8,6,0,1,5.2
baseline,Baseline,reference,4,1003,39,429,18,23,22,8,6,0,1,4.6
baseline,Baseline,reference,4,1003,40,426,18,25,23,8,6,0,0,5.0
baseline,Baseline,reference,4,1003,41,422,21,24,25,8,6,0,0,4.8
baseline,Baseline,reference,4,1003,42,419,18,28,27,8,6,0,1,5.6000000000000005
baseline,Baseline,reference,4,1003,43,415,16,32,29,8,6,0,1,6.4
baseline,Baseline,reference,4,1003,44,413,16,30,33,8,6,0,1,6.0
baseline,Baseline,reference,4,1003,45,408,18,32,34,8,7,0,1,6.4
baseline,Baseline,reference,4,1003,46,404,18,35,35,8,7,0,1,7.000000000000001
baseline,Baseline,reference,4,1003,47,404,15,36,36,9,7,0,1,7.199999999999999
baseline,Baseline,reference,4,1003,48,401,14,38,37,10,7,0,1,7.6
baseline,Baseline,reference,4,1003,49,398,15,38,39,10,7,0,1,7.6
baseline,Baseline,reference,4,1003,50,396,12,43,39,10,7,0,3,8.6
baseline,Baseline,reference,4,1003,51,389,15,46,40,10,7,0,4,9.2
baseline,Baseline,reference,4,1003,52,383,21,43,43,10,7,0,6,8.6
baseline,Baseline,reference,4,1003,53,380,21,41,48,10,7,0,4,8.200000000000001
baseline,Baseline,reference,4,1003,54,379,19,40,52,10,7,0,4,8.0
baseline,Baseline,reference,4,1003,55,376,20,40,53,11,7,0,3,8.0
baseline,Baseline,reference,4,1003,56,369,20,42,58,11,7,0,3,8.4
baseline,Baseline,reference,4,1003,57,366,17,44,62,11,7,0,5,8.799999999999999
baseline,Baseline,reference,4,1003,58,366,14,42,65,13,7,0,6,8.4
baseline,Baseline,reference,4,1003,59,364,15,39,68,14,7,0,4,7.8
baseline,Baseline,reference,4,1003,60,363,13,40,68,16,7,0,6,8.0
