scenario_id,scenario_label,family,replicate,seed,step,Susceptible,Exposed,Infected,Recovered,Deceased,Vaccinated,QuarantineZones,HospitalPatients,InfectedPercent
transmission_low,Lower transmission,transmission,5,1004,0,495,0,5,0,0,0,0,0,1.0
transmission_low,Lower transmission,transmission,5,1004,1,495,0,4,1,0,0,0,0,0.8
transmission_low,Lower transmission,transmission,5,1004,2,495,0,4,1,0,0,0,0,0.8
transmission_low,Lower transmission,transmission,5,1004,3,494,1,4,1,0,0,0,0,0.8
transmission_low,Lower transmission,transmission,5,1004,4,494,1,4,1,0,0,0,0,0.8
transmission_low,Lower transmission,transmission,5,1004,5,493,2,4,1,0,0,0,0,0.8
transmission_low,Lower transmission,transmission,5,1004,6,492,3,4,1,0,0,0,0,0.8
transmission_low,Lower transmission,transmission,5,1004,7,492,3,3,2,0,0,0,0,0.6
transmission_low,Lower transmission,transmission,5,1004,8,490,4,4,2,0,0,0,0,0.8
transmission_low,Lower transmission,transmission,5,1004,9,489,5,4,2,0,0,0,0,0.8
transmission_low,Lower transmission,transmission,5,1004,10,489,4,5,2,0,0,0,0,1.0
transmission_low,Lower transmission,transmission,5,1004,11,488,4,6,2,0,2,0,0,1.2
transmission_low,Lower transmission,transmission,5,1004,12,486,6,6,2,0,2,0,1,1.2
transmission_low,Lower transmission,transmission,5,1004,13,486,4,8,2,0,3,0,1,1.6
transmission_low,Lower transmission,transmission,5,1004,14,486,3,9,2,0,4,0,2,1.7999999999999998
transmission_low,Lower transmission,transmission,5,1004,15,486,3,8,3,0,4,0,2,1.6
transmission_low,Lower transmission,transmission,5,1004,16,485,3,9,3,0,4,0,2,1.7999999999999998
transmission_low,Lower transmission,transmission,5,1004,17,483,3,11,3,0,5,0,3,2.1999999999999997
transmission_low,Lower transmission,transmission,5,1004,18,483,3,9,5,0,5,0,2,1.7999999999999998
transmission_low,Lower transmission,transmission,5,1004,19,482,4,9,5,0,5,0,3,1.7999999999999998
transmission_low,Lower transmission,transmission,5,1004,20,479,7,8,6,0,5,0,3,1.6
transmission_low,Lower transmission,transmission,5,1004,21,477,8,8,7,0,5,0,3,1.6
transmission_low,Lower transmission,transmission,5,1004,22,476,7,8,9,0,5,0,2,1.6
transmission_low,Lower transmission,transmission,5,1004,23,476,7,8,9,0,5,0,3,1.6
transmission_low,Lower transmission,transmission,5,1004,24,476,6,9,9,0,5,0,4,1.7999999999999998
transmission_low,Lower transmission,transmission,5,1004,25,476,3,11,10,0,5,0,4,2.1999999999999997
transmission_low,Lower transmission,transmission,5,1004,26,476,1,13,10,0,5,0,5,2.6
transmission_low,Lower transmission,transmission,5,1004,27,475,1,13,11,0,5,0,9,2.6
transmission_low,Lower transmission,transmission,5,1004,28,474,2,12,12,0,5,0,7,2.4
transmission_low,Lower transmission,transmission,5,1004,29,474,2,10,13,1,6,0,6,2.0
transmission_low,Lower transmission,transmission,5,1004,30,473,3,10,13,1,6,0,7,2.0
transmission_low,Lower transmission,transmission,5,1004,31,473,3,9,14,1,6,0,6,1.7999999999999998
transmission_low,Lower transmission,transmission,5,1004,32,473,2,8,16,1,7,0,6,1.6
transmission_low,Lower transmission,transmission,5,1004,33,472,2,8,17,1,7,0,4,1.6
transmission_low,Lower transmission,transmission,5,1004,34,471,3,8,17,1,8,0,4,1.6
transmission_low,Lower transmission,transmission,5,1004,35,471,2,9,17,1,8,0,5,1.7999999999999998
