scenario_id,scenario_label,family,replicate,seed,step,Susceptible,Exposed,Infected,Recovered,Deceased,Vaccinated,QuarantineZones,HospitalPatients,InfectedPercent
avoidance_high,High avoidance behavior,behavior,3,1002,0,495,0,5,0,0,0,0,0,1.0
avoidance_high,High avoidance behavior,behavior,3,1002,1,495,0,4,0,1,0,0,0,0.8
avoidance_high,High avoidance behavior,behavior,3,1002,2,493,2,4,0,1,0,0,0,0.8
avoidance_high,High avoidance behavior,behavior,3,1002,3,492,3,3,1,1,0,0,0,0.6
avoidance_high,High avoidance behavior,behavior,3,1002,4,492,3,3,1,1,0,0,0,0.6
avoidance_high,High avoidance behavior,behavior,3,1002,5,492,3,3,1,1,1,0,0,0.6
avoidance_high,High avoidance behavior,behavior,3,1002,6,492,3,3,1,1,1,0,0,0.6
avoidance_high,High avoidance behavior,behavior,3,1002,7,490,3,5,1,1,1,0,0,1.0
avoidance_high,High avoidance behavior,behavior,3,1002,8,489,3,6,1,1,1,0,0,1.2
avoidance_high,High avoidance behavior,behavior,3,1002,9,486,6,4,2,2,1,0,0,0.8
avoidance_high,High avoidance behavior,behavior,3,1002,10,482,10,4,2,2,1,0,0,0.8
avoidance_high,High avoidance behavior,behavior,3,1002,11,482,10,3,3,2,1,0,0,0.6
avoidance_high,High avoidance behavior,behavior,3,1002,12,481,9,4,4,2,1,0,0,0.8
avoidance_high,High avoidance behavior,behavior,3,1002,13,481,8,5,4,2,1,0,0,1.0
avoidance_high,High avoidance behavior,behavior,3,1002,14,479,7,7,5,2,1,0,0,1.4000000000000001
avoidance_high,High avoidance behavior,behavior,3,1002,15,476,6,10,5,3,2,0,0,2.0
avoidance_high,High avoidance behavior,behavior,3,1002,16,471,11,10,5,3,2,0,0,2.0
avoidance_high,High avoidance behavior,behavior,3,1002,17,468,13,10,6,3,2,0,0,2.0
avoidance_high,High avoidance behavior,behavior,3,1002,18,468,13,10,6,3,2,0,0,2.0
avoidance_high,High avoidance behavior,behavior,3,1002,19,466,13,12,6,3,2,0,0,2.4
avoidance_high,High avoidance behavior,behavior,3,1002,20,466,10,14,7,3,3,0,0,2.8000000000000003
avoidance_high,High avoidance behavior,behavior,3,1002,21,463,8,17,9,3,3,0,0,3.4000000000000004
avoidance_high,High avoidance behavior,behavior,3,1002,22,462,6,19,9,4,3,0,0,3.8
avoidance_high,High avoidance behavior,behavior,3,1002,23,457,11,19,9,4,3,0,0,3.8
avoidance_high,High avoidance behavior,behavior,3,1002,24,453,13,18,12,4,3,0,0,3.5999999999999996
avoidance_high,High avoidance behavior,behavior,3,1002,25,453,13,15,15,4,3,0,0,3.0
avoidance_high,High avoidance behavior,behavior,3,1002,26,451,12,18,15,4,3,0,0,3.5999999999999996
avoidance_high,High avoidance behavior,behavior,3,1002,27,448,14,18,16,4,3,0,0,3.5999999999999996
avoidance_high,High avoidance behavior,behavior,3,1002,28,447,10,22,17,4,3,0,0,4.3999999999999995
avoidance_high,High avoidance behavior,behavior,3,1002,29,445,8,25,17,5,3,0,0,5.0
avoidance_high,High avoidance behavior,behavior,3,1002,30,443,10,25,17,5,3,0,0,5.0
avoidance_high,High avoidance behavior,behavior,3,1002,31,438,13,26,18,5,3,0,0,5.2
avoidance_high,High avoidance behavior,behavior,3,1002,32,438,10,26,19,7,3,0,0,5.2
avoidance_high,High avoidance behavior,behavior,3,1002,33,433,14,27,19,7,3,0,0,5.4
avoidance_high,High avoidance behavior,behavior,3,1002,34,431,14,28,20,7,3,0,0,5.6000000000000005
avoidance_high,High avoidance behavior,behavior,3,1002,35,428,15,27,23,7,3,0,0,5.4
avoidance_high,High avoidance behavior,behavior,3,1002,36,425,13,29,24,9,3,0,0,5.800000000000001
avoidance_high,High avoidance behavior,behavior,3,1002,37,424,14,28,24,10,3,0,0,5.6000000000000005
avoidance_high,High avoidance behavior,behavior,3,1002,38,418,15,33,24,10,3,0,0,6.6000000000000005
avoidance_high,High avoidance behavior,behavior,3,1002,39,410,21,31,28,10,3,0,0,6.2
avoidance_high,High avoidance behavior,behavior,3,1002,40,406,22,33,29,10,3,0,0,6.6000000000000005
avoidance_high,High avoidance behavior,behavior,3,1002,41,398,27,31,34,10,3,0,0,6.2
avoidance_high,High avoidance behavior,behavior,3,1002,42,393,31,28,38,10,3,0,0,5.6000000000000005
avoidance_high,High avoidance behavior,behavior,3,1002,43,387,31,31,41,10,4,0,0,6.2
avoidance_high,High avoidance behavior,behavior,3,1002,44,381,29,37,43,10,4,0,1,7.3999999999999995
