scenario_id,scenario_label,family,replicate,seed,step,Susceptible,Exposed,Infected,Recovered,Deceased,Vaccinated,QuarantineZones,HospitalPatients,InfectedPercent
avoidance_high,High avoidance behavior,behavior,4,1003,0,495,0,5,0,0,0,0,0,1.0
avoidance_high,High avoidance behavior,behavior,4,1003,1,494,1,3,1,1,0,0,0,0.6
avoidance_high,High avoidance behavior,behavior,4,1003,2,494,1,3,1,1,0,0,0,0.6
avoidance_high,High avoidance behavior,behavior,4,1003,3,494,1,3,1,1,0,0,0,0.6
avoidance_high,High avoidance behavior,behavior,4,1003,4,493,2,3,1,1,1,0,0,0.6
avoidance_high,High avoidance behavior,behavior,4,1003,5,492,3,2,1,2,1,0,0,0.4
avoidance_high,High avoidance behavior,behavior,4,1003,6,491,3,3,1,2,1,0,0,0.6
avoidance_high,High avoidance behavior,behavior,4,1003,7,489,5,3,1,2,1,0,0,0.6
avoidance_high,High avoidance behavior,behavior,4,1003,8,489,5,2,2,2,1,0,0,0.4
avoidance_high,High avoidance behavior,behavior,4,1003,9,488,5,3,2,2,1,0,0,0.6
avoidance_high,High avoidance behavior,behavior,4,1003,10,487,5,3,3,2,2,0,0,0.6
avoidance_high,High avoidance behavior,behavior,4,1003,11,486,5,4,3,2,3,0,0,0.8
avoidance_high,High avoidance behavior,behavior,4,1003,12,482,7,5,4,2,4,0,0,1.0
avoidance_high,High avoidance behavior,behavior,4,1003,13,479,10,5,4,2,4,0,0,1.0
avoidance_high,High avoidance behavior,behavior,4,1003,14,476,12,6,4,2,4,0,0,1.2
avoidance_high,High avoidance behavior,behavior,4,1003,15,475,12,7,4,2,5,0,0,1.4000000000000001
avoidance_high,High avoidance behavior,behavior,4,1003,16,474,12,7,5,2,5,0,0,1.4000000000000001
avoidance_high,High avoidance behavior,behavior,4,1003,17,474,8,11,5,2,5,0,0,2.1999999999999997
avoidance_high,High avoidance behavior,behavior,4,1003,18,470,9,14,5,2,6,0,0,2.8000000000000003
avoidance_high,High avoidance behavior,behavior,4,1003,19,469,7,16,6,2,7,0,0,3.2
avoidance_high,High avoidance behavior,behavior,4,1003,20,464,11,16,7,2,7,0,0,3.2
avoidance_high,High avoidance behavior,behavior,4,1003,21,461,13,17,7,2,7,0,0,3.4000000000000004
avoidance_high,High avoidance behavior,behavior,4,1003,22,461,13,15,9,2,7,0,0,3.0
avoidance_high,High avoidance behavior,behavior,4,1003,23,459,11,18,10,2,7,0,0,3.5999999999999996
avoidance_high,High avoidance behavior,behavior,4,1003,24,459,10,18,11,2,8,0,0,3.5999999999999996
avoidance_high,High avoidance behavior,behavior,4,1003,25,459,5,23,11,2,9,0,0,4.6
avoidance_high,High avoidance behavior,behavior,4,1003,26,457,4,25,12,2,9,0,0,5.0
avoidance_high,High avoidance behavior,behavior,4,1003,27,457,4,25,12,2,9,0,0,5.0
avoidance_high,High avoidance behavior,behavior,4,1003,28,455,4,27,12,2,9,0,0,5.4
avoidance_high,High avoidance behavior,behavior,4,1003,29,451,8,25,14,2,9,0,0,5.0
avoidance_high,High avoidance behavior,behavior,4,1003,30,449,10,25,14,2,9,0,0,5.0
avoidance_high,High avoidance behavior,behavior,4,1003,31,448,9,23,16,4,9,0,0,4.6
avoidance_high,High avoidance behavior,behavior,4,1003,32,447,10,22,16,5,9,0,0,4.3999999999999995
avoidance_high,High avoidance behavior,behavior,4,1003,33,446,9,24,16,5,9,0,0,4.8
avoidance_high,High avoidance behavior,behavior,4,1003,34,444,7,25,18,6,9,0,0,5.0
avoidance_high,High avoidance behavior,behavior,4,1003,35,444,5,27,18,6,9,0,0,5.4
avoidance_high,High avoidance behavior,behavior,4,1003,36,443,5,27,19,6,9,0,0,5.4
avoidance_high,High avoidance behavior,behavior,4,1003,37,438,9,27,20,6,9,0,0,5.4
avoidance_high,High avoidance behavior,behavior,4,1003,38,437,9,26,22,6,9,0,0,5.2
