scenario_id,scenario_label,family,replicate,seed,step,Susceptible,Exposed,Infected,Recovered,Deceased,Vaccinated,QuarantineZones,HospitalPatients,InfectedPercent
avoidance_high,High avoidance behavior,behavior,8,1007,0,495,0,5,0,0,0,0,0,1.0
avoidance_high,High avoidance behavior,behavior,8,1007,1,493,2,5,0,0,0,0,0,1.0
avoidance_high,High avoidance behavior,behavior,8,1007,2,489,6,5,0,0,0,0,0,1.0
avoidance_high,High avoidance behavior,behavior,8,1007,3,487,8,5,0,0,1,0,0,1.0
avoidance_high,High avoidance behavior,behavior,8,1007,4,486,9,5,0,0,1,0,0,1.0
avoidance_high,High avoidance behavior,behavior,8,1007,5,486,9,5,0,0,1,0,0,1.0
avoidance_high,High avoidance behavior,behavior,8,1007,6,486,7,7,0,0,1,0,0,1.4000000000000001
avoidance_high,High avoidance behavior,behavior,8,1007,7,481,8,10,1,0,1,0,0,2.0
avoidance_high,High avoidance behavior,behavior,8,1007,8,477,10,12,1,0,1,0,1,2.4
avoidance_high,High avoidance behavior,behavior,8,1007,9,475,11,12,2,0,1,0,1,2.4
avoidance_high,High avoidance behavior,behavior,8,1007,10,474,12,10,4,0,1,0,0,2.0
avoidance_high,High avoidance behavior,behavior,8,1007,11,472,14,10,4,0,1,0,0,2.0
avoidance_high,High avoidance behavior,behavior,8,1007,12,471,10,14,5,0,1,0,0,2.8000000000000003
avoidance_high,High avoidance behavior,behavior,8,1007,13,469,8,17,6,0,1,0,0,3.4000000000000004
avoidance_high,High avoidance behavior,behavior,8,1007,14,465,10,18,7,0,1,0,0,3.5999999999999996
avoidance_high,High avoidance behavior,behavior,8,1007,15,465,9,18,8,0,1,0,0,3.5999999999999996
avoidance_high,High avoidance behavior,behavior,8,1007,16,464,8,18,10,0,1,0,1,3.5999999999999996
avoidance_high,High avoidance behavior,behavior,8,1007,17,459,12,18,11,0,1,0,1,3.5999999999999996
avoidance_high,High avoidance behavior,behavior,8,1007,18,457,12,20,11,0,1,0,0,4.0
avoidance_high,High avoidance behavior,behavior,8,1007,19,453,12,22,13,0,1,0,0,4.3999999999999995
avoidance_high,High avoidance behavior,behavior,8,1007,20,452,13,22,13,0,1,0,0,4.3999999999999995
avoidance_high,High avoidance behavior,behavior,8,1007,21,451,13,23,13,0,1,0,0,4.6
avoidance_high,High avoidance behavior,behavior,8,1007,22,449,10,28,13,0,2,0,0,5.6000000000000005
avoidance_high,High avoidance behavior,behavior,8,1007,23,442,15,30,13,0,2,0,1,6.0
avoidance_high,High avoidance behavior,behavior,8,1007,24,441,12,32,14,1,2,0,1,6.4
avoidance_high,High avoidance behavior,behavior,8,1007,25,438,14,28,17,3,2,0,1,5.6000000000000005
avoidance_high,High avoidance behavior,behavior,8,1007,26,437,14,29,17,3,2,0,1,5.800000000000001
avoidance_high,High avoidance behavior,behavior,8,1007,27,437,12,29,19,3,3,0,1,5.800000000000001
avoidance_high,High avoidance behavior,behavior,8,1007,28,434,8,34,21,3,3,0,1,6.800000000000001
avoidance_high,High avoidance behavior,behavior,8,1007,29,432,9,33,22,4,3,0,1,6.6000000000000005
