scenario_id,scenario_label,family,replicate,seed,step,Susceptible,Exposed,Infected,Recovered,Deceased,Vaccinated,QuarantineZones,HospitalPatients,InfectedPercent
quarantine_disabled,Quarantine disabled,quarantine,6,1005,0,495,0,5,0,0,0,0,0,1.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,1,490,5,5,0,0,1,0,0,1.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,2,488,7,4,1,0,1,0,0,0.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,3,486,9,4,1,0,2,0,0,0.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,4,485,10,4,1,0,2,0,0,0.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,5,483,12,4,1,0,2,0,0,0.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,6,482,8,9,1,0,2,0,0,1.7999999999999998
quarantine_disabled,Quarantine disabled,quarantine,6,1005,7,479,9,11,1,0,2,0,2,2.1999999999999997
quarantine_disabled,Quarantine disabled,quarantine,6,1005,8,478,8,12,1,1,2,0,2,2.4
quarantine_disabled,Quarantine disabled,quarantine,6,1005,9,474,11,12,2,1,2,0,2,2.4
quarantine_disabled,Quarantine disabled,quarantine,6,1005,10,471,12,13,3,1,2,0,2,2.6
quarantine_disabled,Quarantine disabled,quarantine,6,1005,11,469,13,14,3,1,2,0,3,2.8000000000000003
quarantine_disabled,Quarantine disabled,quarantine,6,1005,12,469,10,16,4,1,2,0,2,3.2
quarantine_disabled,Quarantine disabled,quarantine,6,1005,13,466,12,16,5,1,2,0,5,3.2
quarantine_disabled,Quarantine disabled,quarantine,6,1005,14,464,10,19,6,1,3,0,6,3.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,15,461,10,20,8,1,3,0,6,4.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,16,460,9,20,10,1,3,0,7,4.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,17,460,9,19,11,1,3,0,9,3.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,18,459,7,21,12,1,3,0,9,4.2
quarantine_disabled,Quarantine disabled,quarantine,6,1005,19,458,6,20,14,2,3,0,9,4.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,20,456,5,22,15,2,3,0,11,4.3999999999999995
quarantine_disabled,Quarantine disabled,quarantine,6,1005,21,455,5,20,18,2,4,0,10,4.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,22,452,8,16,21,3,4,0,8,3.2
quarantine_disabled,Quarantine disabled,quarantine,6,1005,23,449,10,13,24,4,4,0,6,2.6
quarantine_disabled,Quarantine disabled,quarantine,6,1005,24,448,10,13,25,4,5,0,5,2.6
quarantine_disabled,Quarantine disabled,quarantine,6,1005,25,446,10,14,26,4,5,0,6,2.8000000000000003
quarantine_disabled,Quarantine disabled,quarantine,6,1005,26,445,10,11,29,5,5,0,5,2.1999999999999997
quarantine_disabled,Quarantine disabled,quarantine,6,1005,27,444,8,14,29,5,5,0,3,2.8000000000000003
quarantine_disabled,Quarantine disabled,quarantine,6,1005,28,442,7,17,29,5,5,0,6,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,29,440,8,15,32,5,6,0,6,3.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,30,438,8,16,33,5,6,0,5,3.2
quarantine_disabled,Quarantine disabled,quarantine,6,1005,31,436,9,17,33,5,6,0,6,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,32,433,11,17,33,6,6,0,6,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,33,432,10,18,34,6,7,0,6,3.5999999999999996
quarantine_disabled,Quarantine disabled,quarantine,6,1005,34,431,9,19,35,6,7,0,5,3.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,35,430,8,18,38,6,7,0,5,3.5999999999999996
quarantine_disabled,Quarantine disabled,quarantine,6,1005,36,428,8,18,39,7,7,0,5,3.5999999999999996
quarantine_disabled,Quarantine disabled,quarantine,6,1005,37,426,7,18,42,7,8,0,5,3.5999999999999996
quarantine_disabled,Quarantine disabled,quarantine,6,1005,38,424,8,16,44,8,8,0,4,3.2
quarantine_disabled,Quarantine disabled,quarantine,6,1005,39,423,8,15,45,9,10,0,3,3.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,40,422,8,16,45,9,10,0,3,3.2
quarantine_disabled,Quarantine disabled,quarantine,6,1005,41,419,9,17,46,9,11,0,3,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,42,419,7,19,46,9,11,0,3,3.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,43,418,6,20,47,9,11,0,3,4.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,44,416,7,20,48,9,11,0,3,4.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,45,416,6,20,49,9,11,0,2,4.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,46,413,6,21,51,9,11,0,3,4.2
quarantine_disabled,Quarantine disabled,quarantine,6,1005,47,412,7,19,52,10,11,0,3,3.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,48,410,8,20,52,10,11,0,3,4.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,49,408,8,19,54,11,11,0,3,3.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,50,404,12,16,56,12,11,0,2,3.2
quarantine_disabled,Quarantine disabled,quarantine,6,1005,51,404,9,17,58,12,11,0,2,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,52,404,8,18,58,12,11,0,2,3.5999999999999996
quarantine_disabled,Quarantine disabled,quarantine,6,1005,53,404,6,18,59,13,11,0,2,3.5999999999999996
quarantine_disabled,Quarantine disabled,quarantine,6,1005,54,402,6,19,59,14,11,0,2,3.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,55,401,3,19,62,15,11,0,2,3.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,56,400,4,16,63,17,12,0,2,3.2
quarantine_disabled,Quarantine disabled,quarantine,6,1005,57,399,5,16,63,17,12,0,3,3.2
quarantine_disabled,Quarantine disabled,quarantine,6,1005,58,398,6,14,64,18,12,0,4,2.8000000000000003
quarantine_disabled,Quarantine disabled,quarantine,6,1005,59,398,4,15,65,18,12,0,4,3.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,60,397,4,16,65,18,12,0,4,3.2
quarantine_disabled,Quarantine disabled,quarantine,6,1005,61,396,4,17,65,18,12,0,4,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,62,396,3,17,65,19,13,0,4,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,63,394,4,18,65,19,13,0,5,3.5999999999999996
quarantine_disabled,Quarantine disabled,quarantine,6,1005,64,393,5,17,66,19,13,0,5,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,65,390,7,17,66,20,13,0,5,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,66,390,6,17,67,20,13,0,7,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,67,389,7,17,67,20,13,0,7,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,68,389,5,17,69,20,13,0,6,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,69,389,4,13,74,20,13,0,6,2.6
quarantine_disabled,Quarantine disabled,quarantine,6,1005,70,386,4,15,75,20,14,0,4,3.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,71,384,6,15,75,20,14,0,4,3.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,72,384,5,15,76,20,14,0,5,3.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,73,382,7,15,76,20,14,0,5,3.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,74,382,7,15,76,20,14,0,5,3.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,75,382,4,17,77,20,14,0,5,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,76,380,4,17,79,20,14,0,4,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,77,379,5,17,79,20,14,0,4,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,78,378,4,19,79,20,14,0,4,3.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,79,378,4,19,79,20,15,0,4,3.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,80,376,6,17,81,20,15,0,5,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,81,376,4,18,82,20,15,0,6,3.5999999999999996
quarantine_disabled,Quarantine disabled,quarantine,6,1005,82,374,5,19,82,20,15,0,6,3.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,83,372,6,17,85,20,16,0,6,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,84,370,8,15,86,21,16,0,4,3.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,85,368,8,16,87,21,16,0,5,3.2
quarantine_disabled,Quarantine disabled,quarantine,6,1005,86,368,8,14,89,21,16,0,5,2.8000000000000003
quarantine_disabled,Quarantine disabled,quarantine,6,1005,87,367,7,16,89,21,16,0,5,3.2
quarantine_disabled,Quarantine disabled,quarantine,6,1005,88,364,8,18,89,21,16,0,5,3.5999999999999996
quarantine_disabled,Quarantine disabled,quarantine,6,1005,89,364,6,18,91,21,16,0,5,3.5999999999999996
quarantine_disabled,Quarantine disabled,quarantine,6,1005,90,364,4,18,93,21,16,0,5,3.5999999999999996
quarantine_disabled,Quarantine disabled,quarantine,6,1005,91,364,4,17,94,21,16,0,5,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,92,363,4,17,95,21,16,0,4,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,93,363,1,20,95,21,16,0,3,4.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,94,361,3,17,98,21,16,0,2,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,95,361,3,16,99,21,17,0,2,3.2
quarantine_disabled,Quarantine disabled,quarantine,6,1005,96,360,4,16,99,21,17,0,2,3.2
quarantine_disabled,Quarantine disabled,quarantine,6,1005,97,359,4,16,100,21,17,0,2,3.2
quarantine_disabled,Quarantine disabled,quarantine,6,1005,98,357,6,15,101,21,17,0,2,3.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,99,354,7,16,101,22,17,0,2,3.2
quarantine_disabled,Quarantine disabled,quarantine,6,1005,100,353,8,14,103,22,17,0,4,2.8000000000000003
quarantine_disabled,Quarantine disabled,quarantine,6,1005,101,351,9,15,103,22,18,0,4,3.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,102,350,9,15,104,22,18,0,3,3.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,103,349,8,15,106,22,18,0,2,3.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,104,349,5,17,106,23,19,0,2,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,105,349,4,18,106,23,20,0,4,3.5999999999999996
quarantine_disabled,Quarantine disabled,quarantine,6,1005,106,349,2,19,107,23,20,0,4,3.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,107,349,1,19,108,23,20,0,4,3.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,108,349,0,18,110,23,20,0,5,3.5999999999999996
quarantine_disabled,Quarantine disabled,quarantine,6,1005,109,348,1,17,111,23,20,0,2,3.4000000000000004
quarantine_disabled,Quarantine disabled,quarantine,6,1005,110,348,1,16,112,23,20,0,2,3.2
quarantine_disabled,Quarantine disabled,quarantine,6,1005,111,348,1,15,113,23,20,0,2,3.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,112,348,1,13,114,24,20,0,2,2.6
quarantine_disabled,Quarantine disabled,quarantine,6,1005,113,348,1,12,115,24,20,0,2,2.4
quarantine_disabled,Quarantine disabled,quarantine,6,1005,114,348,0,12,116,24,20,0,3,2.4
quarantine_disabled,Quarantine disabled,quarantine,6,1005,115,347,1,10,118,24,20,0,1,2.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,116,347,1,9,119,24,20,0,1,1.7999999999999998
quarantine_disabled,Quarantine disabled,quarantine,6,1005,117,347,1,8,120,24,20,0,1,1.6
quarantine_disabled,Quarantine disabled,quarantine,6,1005,118,347,1,5,123,24,20,0,1,1.0
quarantine_disabled,Quarantine disabled,quarantine,6,1005,119,346,2,3,125,24,20,0,1,0.6
quarantine_disabled,Quarantine disabled,quarantine,6,1005,120,346,1,4,125,24,20,0,1,0.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,121,346,1,4,125,24,20,0,1,0.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,122,346,1,4,125,24,22,0,1,0.8
quarantine_disabled,Quarantine disabled,quarantine,6,1005,123,346,1,3,125,25,22,0,1,0.6
