scenario_id,scenario_label,family,replicate,seed,step,Susceptible,Exposed,Infected,Recovered,Deceased,Vaccinated,QuarantineZones,HospitalPatients,InfectedPercent
hospital_none,No hospital support,hospital,2,1001,0,495,0,5,0,0,0,0,0,1.0
hospital_none,No hospital support,hospital,2,1001,1,491,4,5,0,0,0,0,0,1.0
hospital_none,No hospital support,hospital,2,1001,2,489,6,4,1,0,0,0,0,0.8
hospital_none,No hospital support,hospital,2,1001,3,489,6,3,2,0,0,0,0,0.6
hospital_none,No hospital support,hospital,2,1001,4,487,8,3,2,0,0,0,0,0.6
hospital_none,No hospital support,hospital,2,1001,5,486,9,3,2,0,0,0,0,0.6
hospital_none,No hospital support,hospital,2,1001,6,485,6,7,2,0,0,0,0,1.4000000000000001
hospital_none,No hospital support,hospital,2,1001,7,485,4,7,4,0,0,0,0,1.4000000000000001
hospital_none,No hospital support,hospital,2,1001,8,483,6,7,4,0,0,0,0,1.4000000000000001
hospital_none,No hospital support,hospital,2,1001,9,483,4,9,4,0,0,0,0,1.7999999999999998
hospital_none,No hospital support,hospital,2,1001,10,482,4,10,4,0,0,0,0,2.0
hospital_none,No hospital support,hospital,2,1001,11,481,4,10,5,0,0,0,0,2.0
hospital_none,No hospital support,hospital,2,1001,12,477,8,9,6,0,0,0,0,1.7999999999999998
hospital_none,No hospital support,hospital,2,1001,13,473,10,11,6,0,0,0,0,2.1999999999999997
hospital_none,No hospital support,hospital,2,1001,14,471,12,9,7,1,1,0,0,1.7999999999999998
hospital_none,No hospital support,hospital,2,1001,15,468,14,9,8,1,1,0,0,1.7999999999999998
hospital_none,No hospital support,hospital,2,1001,16,468,13,9,8,2,1,0,0,1.7999999999999998
hospital_none,No hospital support,hospital,2,1001,17,467,10,13,8,2,1,0,0,2.6
hospital_none,No hospital support,hospital,2,1001,18,464,9,17,8,2,2,0,0,3.4000000000000004
hospital_none,No hospital support,hospital,2,1001,19,460,11,19,8,2,3,0,0,3.8
hospital_none,No hospital support,hospital,2,1001,20,457,11,22,8,2,3,0,0,4.3999999999999995
hospital_none,No hospital support,hospital,2,1001,21,455,13,19,9,4,3,0,0,3.8
hospital_none,No hospital support,hospital,2,1001,22,454,13,20,9,4,3,0,0,4.0
hospital_none,No hospital support,hospital,2,1001,23,452,12,21,11,4,3,0,0,4.2
hospital_none,No hospital support,hospital,2,1001,24,450,10,24,11,5,3,0,0,4.8
hospital_none,No hospital support,hospital,2,1001,25,449,8,25,13,5,3,0,0,5.0
hospital_none,No hospital support,hospital,2,1001,26,446,9,25,15,5,4,0,0,5.0
hospital_none,No hospital support,hospital,2,1001,27,444,10,24,17,5,4,0,0,4.8
hospital_none,No hospital support,hospital,2,1001,28,442,10,26,17,5,4,0,0,5.2
hospital_none,No hospital support,hospital,2,1001,29,440,10,27,18,5,4,0,0,5.4
hospital_none,No hospital support,hospital,2,1001,30,437,12,26,20,5,4,0,0,5.2
hospital_none,No hospital support,hospital,2,1001,31,434,12,29,20,5,5,0,0,5.800000000000001
hospital_none,No hospital support,hospital,2,1001,32,432,12,27,22,7,5,0,0,5.4
hospital_none,No hospital support,hospital,2,1001,33,428,14,27,23,8,5,0,0,5.4
hospital_none,No hospital support,hospital,2,1001,34,426,14,29,23,8,5,0,0,5.800000000000001
hospital_none,No hospital support,hospital,2,1001,35,423,14,29,24,10,6,0,0,5.800000000000001
hospital_none,No hospital support,hospital,2,1001,36,420,14,31,25,10,6,0,0,6.2
hospital_none,No hospital support,hospital,2,1001,37,417,15,29,27,12,6,0,0,5.800000000000001
hospital_none,No hospital support,hospital,2,1001,38,415,13,32,28,12,6,0,0,6.4
hospital_none,No hospital support,hospital,2,1001,39,411,15,31,30,13,6,0,0,6.2
hospital_none,No hospital support,hospital,2,1001,40,410,13,33,31,13,6,0,0,6.6000000000000005
hospital_none,No hospital support,hospital,2,1001,41,406,14,35,32,13,6,0,0,7.000000000000001
hospital_none,No hospital support,hospital,2,1001,42,401,16,34,35,14,7,0,0,6.800000000000001
hospital_none,No hospital support,hospital,2,1001,43,397,18,34,37,14,7,0,0,6.800000000000001
hospital_none,No hospital support,hospital,2,1001,44,394,17,37,38,14,7,0,0,7.3999999999999995
hospital_none,No hospital support,hospital,2,1001,45,392,18,38,38,14,7,0,0,7.6
hospital_none,No hospital support,hospital,2,1001,46,391,15,38,41,15,7,0,0,7.6
hospital_none,No hospital support,hospital,2,1001,47,388,13,40,44,15,8,0,0,8.0
hospital_none,No hospital support,hospital,2,1001,48,386,11,42,45,16,8,0,0,8.4
hospital_none,No hospital support,hospital,2,1001,49,383,11,39,50,17,8,0,0,7.8
hospital_none,No hospital support,hospital,2,1001,50,382,10,39,51,18,8,0,0,7.8
hospital_none,No hospital support,hospital,2,1001,51,381,10,38,52,19,8,0,0,7.6
hospital_none,No hospital support,hospital,2,1001,52,378,10,38,55,19,9,0,0,7.6
hospital_none,No hospital support,hospital,2,1001,53,376,10,38,56,20,9,0,0,7.6
hospital_none,No hospital support,hospital,2,1001,54,372,11,39,58,20,9,0,0,7.8
hospital_none,No hospital support,hospital,2,1001,55,369,13,36,62,20,9,0,0,7.199999999999999
hospital_none,No hospital support,hospital,2,1001,56,367,14,32,66,21,10,0,0,6.4
hospital_none,No hospital support,hospital,2,1001,57,366,12,31,69,22,10,0,0,6.2
hospital_none,No hospital support,hospital,2,1001,58,366,10,30,71,23,10,0,0,6.0
hospital_none,No hospital support,hospital,2,1001,59,365,7,31,74,23,11,0,0,6.2
