scenario_id,scenario_label,family,replicate,seed,step,Susceptible,Exposed,Infected,Recovered,Deceased,Vaccinated,QuarantineZones,HospitalPatients,InfectedPercent
hospital_none,No hospital support,hospital,4,1003,0,495,0,5,0,0,0,0,0,1.0
hospital_none,No hospital support,hospital,4,1003,1,493,2,5,0,0,0,0,0,1.0
hospital_none,No hospital support,hospital,4,1003,2,493,2,5,0,0,0,0,0,1.0
hospital_none,No hospital support,hospital,4,1003,3,492,3,4,0,1,0,0,0,0.8
hospital_none,No hospital support,hospital,4,1003,4,488,7,4,0,1,0,0,0,0.8
hospital_none,No hospital support,hospital,4,1003,5,488,7,4,0,1,0,0,0,0.8
hospital_none,No hospital support,hospital,4,1003,6,485,8,5,0,2,0,0,0,1.0
hospital_none,No hospital support,hospital,4,1003,7,485,8,5,0,2,0,0,0,1.0
hospital_none,No hospital support,hospital,4,1003,8,484,8,5,1,2,0,0,0,1.0
hospital_none,No hospital support,hospital,4,1003,9,481,7,9,1,2,0,0,0,1.7999999999999998
hospital_none,No hospital support,hospital,4,1003,10,478,10,9,1,2,0,0,0,1.7999999999999998
hospital_none,No hospital support,hospital,4,1003,11,478,7,12,1,2,0,0,0,2.4
hospital_none,No hospital support,hospital,4,1003,12,477,8,11,1,3,0,0,0,2.1999999999999997
hospital_none,No hospital support,hospital,4,1003,13,475,9,11,2,3,0,0,0,2.1999999999999997
hospital_none,No hospital support,hospital,4,1003,14,471,10,13,3,3,0,0,0,2.6
hospital_none,No hospital support,hospital,4,1003,15,467,11,16,3,3,0,0,0,3.2
hospital_none,No hospital support,hospital,4,1003,16,466,12,16,3,3,0,0,0,3.2
hospital_none,No hospital support,hospital,4,1003,17,464,13,15,4,4,0,0,0,3.0
hospital_none,No hospital support,hospital,4,1003,18,462,13,17,4,4,1,0,0,3.4000000000000004
hospital_none,No hospital support,hospital,4,1003,19,461,10,19,6,4,3,0,0,3.8
hospital_none,No hospital support,hospital,4,1003,20,457,10,21,8,4,3,0,0,4.2
hospital_none,No hospital support,hospital,4,1003,21,456,10,20,10,4,3,0,0,4.0
hospital_none,No hospital support,hospital,4,1003,22,455,9,20,11,5,3,0,0,4.0
hospital_none,No hospital support,hospital,4,1003,23,454,8,20,13,5,3,0,0,4.0
hospital_none,No hospital support,hospital,4,1003,24,449,12,20,14,5,3,0,0,4.0
hospital_none,No hospital support,hospital,4,1003,25,449,8,24,14,5,3,0,0,4.8
hospital_none,No hospital support,hospital,4,1003,26,446,10,24,15,5,3,0,0,4.8
hospital_none,No hospital support,hospital,4,1003,27,444,11,25,15,5,3,0,0,5.0
hospital_none,No hospital support,hospital,4,1003,28,439,15,25,15,6,3,0,0,5.0
hospital_none,No hospital support,hospital,4,1003,29,435,14,30,15,6,3,0,0,6.0
hospital_none,No hospital support,hospital,4,1003,30,433,16,28,16,7,3,0,0,5.6000000000000005
hospital_none,No hospital support,hospital,4,1003,31,429,17,31,16,7,3,0,0,6.2
hospital_none,No hospital support,hospital,4,1003,32,426,18,30,19,7,3,0,0,6.0
hospital_none,No hospital support,hospital,4,1003,33,423,16,32,21,8,3,0,0,6.4
hospital_none,No hospital support,hospital,4,1003,34,420,15,34,23,8,3,0,0,6.800000000000001
hospital_none,No hospital support,hospital,4,1003,35,416,17,33,26,8,3,0,0,6.6000000000000005
hospital_none,No hospital support,hospital,4,1003,36,412,17,36,27,8,3,0,0,7.199999999999999
hospital_none,No hospital support,hospital,4,1003,37,408,18,34,32,8,3,0,0,6.800000000000001
hospital_none,No hospital support,hospital,4,1003,38,406,17,33,36,8,3,0,0,6.6000000000000005
hospital_none,No hospital support,hospital,4,1003,39,402,18,35,37,8,3,0,0,7.000000000000001
hospital_none,No hospital support,hospital,4,1003,40,397,19,38,38,8,3,0,0,7.6
hospital_none,No hospital support,hospital,4,1003,41,387,25,41,38,9,3,0,0,8.200000000000001
hospital_none,No hospital support,hospital,4,1003,42,382,26,41,41,10,3,0,0,8.200000000000001
hospital_none,No hospital support,hospital,4,1003,43,378,28,40,43,11,3,0,0,8.0
hospital_none,No hospital support,hospital,4,1003,44,375,27,44,43,11,3,0,0,8.799999999999999
hospital_none,No hospital support,hospital,4,1003,45,372,25,45,47,11,3,0,0,9.0
hospital_none,No hospital support,hospital,4,1003,46,370,17,52,49,12,4,0,0,10.4
hospital_none,No hospital support,hospital,4,1003,47,367,15,56,49,13,4,0,0,11.200000000000001
hospital_none,No hospital support,hospital,4,1003,48,366,12,57,51,14,5,0,0,11.4
hospital_none,No hospital support,hospital,4,1003,49,361,14,58,53,14,5,0,0,11.600000000000001
hospital_none,No hospital support,hospital,4,1003,50,356,16,59,54,15,5,0,0,11.799999999999999
hospital_none,No hospital support,hospital,4,1003,51,351,19,59,55,16,5,0,0,11.799999999999999
hospital_none,No hospital support,hospital,4,1003,52,349,18,58,59,16,5,0,0,11.600000000000001
hospital_none,No hospital support,hospital,4,1003,53,346,20,53,64,17,5,0,0,10.6
hospital_none,No hospital support,hospital,4,1003,54,344,17,56,66,17,5,0,0,11.200000000000001
hospital_none,No hospital support,hospital,4,1003,55,340,16,56,67,21,5,0,0,11.200000000000001
hospital_none,No hospital support,hospital,4,1003,56,339,12,56,72,21,5,0,0,11.200000000000001
hospital_none,No hospital support,hospital,4,1003,57,334,15,52,78,21,5,0,0,10.4
hospital_none,No hospital support,hospital,4,1003,58,333,13,51,82,21,5,0,0,10.2
hospital_none,No hospital support,hospital,4,1003,59,332,12,50,84,22,5,0,0,10.0
hospital_none,No hospital support,hospital,4,1003,60,331,9,52,86,22,5,0,0,10.4
hospital_none,No hospital support,hospital,4,1003,61,329,10,51,88,22,5,0,0,10.2
hospital_none,No hospital support,hospital,4,1003,62,326,8,48,94,24,5,0,0,9.6
hospital_none,No hospital support,hospital,4,1003,63,326,7,44,99,24,5,0,0,8.799999999999999
hospital_none,No hospital support,hospital,4,1003,64,325,7,43,101,24,5,0,0,8.6
hospital_none,No hospital support,hospital,4,1003,65,323,8,42,103,24,5,0,0,8.4
hospital_none,No hospital support,hospital,4,1003,66,322,7,41,106,24,5,0,0,8.200000000000001
hospital_none,No hospital support,hospital,4,1003,67,321,5,40,109,25,6,0,0,8.0
hospital_none,No hospital support,hospital,4,1003,68,320,6,37,112,25,6,0,0,7.3999999999999995
hospital_none,No hospital support,hospital,4,1003,69,315,10,33,116,26,6,0,0,6.6000000000000005
hospital_none,No hospital support,hospital,4,1003,70,314,9,34,117,26,6,0,0,6.800000000000001
hospital_none,No hospital support,hospital,4,1003,71,311,11,33,119,26,6,0,0,6.6000000000000005
hospital_none,No hospital support,hospital,4,1003,72,309,12,32,120,27,6,0,0,6.4
hospital_none,No hospital support,hospital,4,1003,73,307,13,30,120,30,6,0,0,6.0
hospital_none,No hospital support,hospital,4,1003,74,306,9,33,122,30,6,0,0,6.6000000000000005
hospital_none,No hospital support,hospital,4,1003,75,304,10,33,122,31,6,0,0,6.6000000000000005
hospital_none,No hospital support,hospital,4,1003,76,302,9,33,125,31,6,0,0,6.6000000000000005
hospital_none,No hospital support,hospital,4,1003,77,298,11,34,126,31,6,0,0,6.800000000000001
hospital_none,No hospital support,hospital,4,1003,78,297,10,32,128,33,6,0,0,6.4
hospital_none,No hospital support,hospital,4,1003,79,296,10,30,130,34,6,0,0,6.0
hospital_none,No hospital support,hospital,4,1003,80,296,8,31,131,34,6,0,0,6.2
hospital_none,No hospital support,hospital,4,1003,81,295,7,32,131,35,6,0,0,6.4
hospital_none,No hospital support,hospital,4,1003,82,293,5,35,132,35,6,0,0,7.000000000000001
hospital_none,No hospital support,hospital,4,1003,83,289,8,34,134,35,6,0,0,6.800000000000001
hospital_none,No hospital support,hospital,4,1003,84,286,10,32,136,36,6,0,0,6.4
hospital_none,No hospital support,hospital,4,1003,85,283,13,31,137,36,6,0,0,6.2
hospital_none,No hospital support,hospital,4,1003,86,282,13,30,139,36,6,0,0,6.0
hospital_none,No hospital support,hospital,4,1003,87,278,15,31,139,37,6,0,0,6.2
hospital_none,No hospital support,hospital,4,1003,88,278,11,34,140,37,6,0,0,6.800000000000001
hospital_none,No hospital support,hospital,4,1003,89,275,11,36,141,37,6,0,0,7.199999999999999
hospital_none,No hospital support,hospital,4,1003,90,271,12,35,145,37,6,0,0,7.000000000000001
hospital_none,No hospital support,hospital,4,1003,91,270,12,35,146,37,6,0,0,7.000000000000001
hospital_none,No hospital support,hospital,4,1003,92,269,9,36,148,38,6,0,0,7.199999999999999
hospital_none,No hospital support,hospital,4,1003,93,267,11,33,150,39,6,0,0,6.6000000000000005
hospital_none,No hospital support,hospital,4,1003,94,265,10,35,151,39,6,0,0,7.000000000000001
hospital_none,No hospital support,hospital,4,1003,95,264,7,38,152,39,6,0,0,7.6
hospital_none,No hospital support,hospital,4,1003,96,263,7,38,152,40,6,0,0,7.6
hospital_none,No hospital support,hospital,4,1003,97,262,7,34,155,42,6,0,0,6.800000000000001
hospital_none,No hospital support,hospital,4,1003,98,262,5,34,156,43,6,0,0,6.800000000000001
hospital_none,No hospital support,hospital,4,1003,99,262,3,35,157,43,6,0,0,7.000000000000001
hospital_none,No hospital support,hospital,4,1003,100,260,4,35,158,43,6,0,0,7.000000000000001
hospital_none,No hospital support,hospital,4,1003,101,258,5,36,158,43,6,0,0,7.199999999999999
hospital_none,No hospital support,hospital,4,1003,102,258,4,32,161,45,6,0,0,6.4
hospital_none,No hospital support,hospital,4,1003,103,258,4,31,162,45,6,0,0,6.2
hospital_none,No hospital support,hospital,4,1003,104,258,4,26,167,45,6,0,0,5.2
hospital_none,No hospital support,hospital,4,1003,105,257,3,26,168,46,6,0,0,5.2
hospital_none,No hospital support,hospital,4,1003,106,257,1,27,169,46,6,0,0,5.4
hospital_none,No hospital support,hospital,4,1003,107,256,2,23,171,48,6,0,0,4.6
hospital_none,No hospital support,hospital,4,1003,108,255,3,23,171,48,6,0,0,4.6
hospital_none,No hospital support,hospital,4,1003,109,252,6,22,172,48,6,0,0,4.3999999999999995
hospital_none,No hospital support,hospital,4,1003,110,251,6,20,175,48,6,0,0,4.0
hospital_none,No hospital support,hospital,4,1003,111,251,6,20,175,48,6,0,0,4.0
hospital_none,No hospital support,hospital,4,1003,112,250,6,20,175,49,6,0,0,4.0
hospital_none,No hospital support,hospital,4,1003,113,249,6,21,175,49,6,0,0,4.2
hospital_none,No hospital support,hospital,4,1003,114,248,4,22,177,49,6,0,0,4.3999999999999995
hospital_none,No hospital support,hospital,4,1003,115,248,3,21,179,49,6,0,0,4.2
hospital_none,No hospital support,hospital,4,1003,116,248,3,19,181,49,6,0,0,3.8
hospital_none,No hospital support,hospital,4,1003,117,248,2,20,181,49,6,0,0,4.0
hospital_none,No hospital support,hospital,4,1003,118,248,1,20,182,49,6,0,0,4.0
hospital_none,No hospital support,hospital,4,1003,119,248,0,17,186,49,6,0,0,3.4000000000000004
hospital_none,No hospital support,hospital,4,1003,120,246,2,17,186,49,6,0,0,3.4000000000000004
hospital_none,No hospital support,hospital,4,1003,121,246,2,15,188,49,6,0,0,3.0
hospital_none,No hospital support,hospital,4,1003,122,246,2,15,188,49,6,0,0,3.0
hospital_none,No hospital support,hospital,4,1003,123,246,2,14,189,49,6,0,0,2.8000000000000003
hospital_none,No hospital support,hospital,4,1003,124,246,2,13,190,49,6,0,0,2.6
hospital_none,No hospital support,hospital,4,1003,125,246,0,15,190,49,6,0,0,3.0
hospital_none,No hospital support,hospital,4,1003,126,245,1,13,191,50,6,0,0,2.6
hospital_none,No hospital support,hospital,4,1003,127,244,2,12,192,50,6,0,0,2.4
hospital_none,No hospital support,hospital,4,1003,128,244,2,10,194,50,6,0,0,2.0
hospital_none,No hospital support,hospital,4,1003,129,243,3,10,194,50,6,0,0,2.0
hospital_none,No hospital support,hospital,4,1003,130,243,3,9,194,51,6,0,0,1.7999999999999998
hospital_none,No hospital support,hospital,4,1003,131,243,2,9,195,51,6,0,0,1.7999999999999998
hospital_none,No hospital support,hospital,4,1003,132,243,1,9,196,51,6,0,0,1.7999999999999998
hospital_none,No hospital support,hospital,4,1003,133,243,1,8,197,51,6,0,0,1.6
hospital_none,No hospital support,hospital,4,1003,134,243,0,8,197,52,6,0,0,1.6
hospital_none,No hospital support,hospital,4,1003,135,243,0,7,198,52,6,0,0,1.4000000000000001
hospital_none,No hospital support,hospital,4,1003,136,243,0,6,199,52,6,0,0,1.2
hospital_none,No hospital support,hospital,4,1003,137,242,1,6,199,52,6,0,0,1.2
hospital_none,No hospital support,hospital,4,1003,138,242,1,6,199,52,6,0,0,1.2
hospital_none,No hospital support,hospital,4,1003,139,241,2,6,199,52,6,0,0,1.2
hospital_none,No hospital support,hospital,4,1003,140,241,2,6,199,52,6,0,0,1.2
hospital_none,No hospital support,hospital,4,1003,141,241,2,6,199,52,6,0,0,1.2
hospital_none,No hospital support,hospital,4,1003,142,241,1,7,199,52,6,0,0,1.4000000000000001
hospital_none,No hospital support,hospital,4,1003,143,239,3,6,199,53,6,0,0,1.2
hospital_none,No hospital support,hospital,4,1003,144,239,2,6,200,53,6,0,0,1.2
hospital_none,No hospital support,hospital,4,1003,145,239,2,6,200,53,6,0,0,1.2
hospital_none,No hospital support,hospital,4,1003,146,239,2,5,201,53,6,0,0,1.0
hospital_none,No hospital support,hospital,4,1003,147,239,2,5,201,53,6,0,0,1.0
hospital_none,No hospital support,hospital,4,1003,148,239,0,7,201,53,6,0,0,1.4000000000000001
hospital_none,No hospital support,hospital,4,1003,149,239,0,7,201,53,6,0,0,1.4000000000000001
hospital_none,No hospital support,hospital,4,1003,150,237,2,7,201,53,7,0,0,1.4000000000000001
hospital_none,No hospital support,hospital,4,1003,151,237,2,6,202,53,7,0,0,1.2
hospital_none,No hospital support,hospital,4,1003,152,237,2,5,203,53,7,0,0,1.0
hospital_none,No hospital support,hospital,4,1003,153,235,4,5,203,53,8,0,0,1.0
hospital_none,No hospital support,hospital,4,1003,154,234,5,5,203,53,8,0,0,1.0
