scenario_id,scenario_label,family,replicate,seed,step,Susceptible,Exposed,Infected,Recovered,Deceased,Vaccinated,QuarantineZones,HospitalPatients,InfectedPercent
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,0,495,0,5,0,0,0,0,0,1.0
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,1,491,4,5,0,0,2,0,0,1.0
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,2,487,8,5,0,0,3,0,0,1.0
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,3,485,10,4,1,0,4,0,0,0.8
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,4,484,11,3,1,1,7,0,0,0.6
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,5,483,12,2,1,2,8,0,0,0.4
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,6,482,9,5,2,2,9,0,0,1.0
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,7,480,7,9,2,2,10,0,0,1.7999999999999998
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,8,478,7,11,2,2,14,0,0,2.1999999999999997
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,9,476,8,11,2,3,14,0,0,2.1999999999999997
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,10,474,9,11,2,4,18,0,0,2.1999999999999997
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,11,473,9,11,3,4,18,0,0,2.1999999999999997
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,12,471,9,13,3,4,20,0,0,2.6
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,13,471,7,14,4,4,23,0,0,2.8000000000000003
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,14,470,6,16,4,4,25,0,0,3.2
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,15,468,6,16,6,4,27,0,1,3.2
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,16,468,5,17,6,4,30,0,1,3.4000000000000004
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,17,467,4,18,7,4,31,0,1,3.5999999999999996
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,18,467,4,18,7,4,34,0,1,3.5999999999999996
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,19,466,4,17,8,5,37,0,1,3.4000000000000004
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,20,464,4,17,9,6,38,0,1,3.4000000000000004
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,21,461,7,16,10,6,39,0,1,3.2
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,22,458,9,17,10,6,41,0,2,3.4000000000000004
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,23,457,10,15,12,6,43,0,2,3.0
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,24,456,10,16,12,6,46,0,3,3.2
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,25,455,9,17,12,7,48,0,3,3.4000000000000004
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,26,452,9,19,13,7,48,0,3,3.8
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,27,449,9,22,13,7,52,0,3,4.3999999999999995
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,28,448,9,20,16,7,54,0,5,4.0
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,29,445,11,20,17,7,54,0,4,4.0
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,30,442,13,18,18,9,55,0,3,3.5999999999999996
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,31,441,11,19,19,10,55,0,2,3.8
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,32,439,10,21,19,11,58,0,2,4.2
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,33,434,14,20,20,12,60,0,3,4.0
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,34,433,12,23,20,12,60,0,3,4.6
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,35,429,13,26,20,12,61,0,4,5.2
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,36,426,15,27,20,12,63,0,6,5.4
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,37,424,15,28,21,12,63,0,7,5.6000000000000005
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,38,424,10,27,26,13,63,0,6,5.4
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,39,422,11,27,27,13,63,0,5,5.4
vaccination_dense,Expanded vaccination programme,vaccination,10,1009,40,417,12,29,29,13,63,0,5,5.800000000000001
