scenario_id,scenario_label,family,replicate,seed,step,Susceptible,Exposed,Infected,Recovered,Deceased,Vaccinated,QuarantineZones,HospitalPatients,InfectedPercent
transmission_high,Higher transmission,transmission,6,1005,0,495,0,5,0,0,0,0,0,1.0
transmission_high,Higher transmission,transmission,6,1005,1,490,5,5,0,0,1,0,0,1.0
transmission_high,Higher transmission,transmission,6,1005,2,487,8,4,1,0,1,0,0,0.8
transmission_high,Higher transmission,transmission,6,1005,3,485,10,4,1,0,2,0,0,0.8
transmission_high,Higher transmission,transmission,6,1005,4,484,11,4,1,0,2,0,0,0.8
transmission_high,Higher transmission,transmission,6,1005,5,481,14,4,1,0,2,0,0,0.8
transmission_high,Higher transmission,transmission,6,1005,6,478,12,9,1,0,2,0,0,1.7999999999999998
transmission_high,Higher transmission,transmission,6,1005,7,472,15,12,1,0,2,0,2,2.4
transmission_high,Higher transmission,transmission,6,1005,8,468,17,12,2,1,2,0,2,2.4
transmission_high,Higher transmission,transmission,6,1005,9,463,21,13,2,1,3,0,2,2.6
transmission_high,Higher transmission,transmission,6,1005,10,461,20,15,3,1,3,0,2,3.0
transmission_high,Higher transmission,transmission,6,1005,11,454,24,16,4,2,3,0,2,3.2
transmission_high,Higher transmission,transmission,6,1005,12,448,24,21,5,2,4,0,4,4.2
transmission_high,Higher transmission,transmission,6,1005,13,443,25,22,7,3,5,0,5,4.3999999999999995
transmission_high,Higher transmission,transmission,6,1005,14,439,24,24,10,3,5,0,6,4.8
transmission_high,Higher transmission,transmission,6,1005,15,437,24,25,11,3,5,0,6,5.0
transmission_high,Higher transmission,transmission,6,1005,16,434,20,30,13,3,6,0,7,6.0
transmission_high,Higher transmission,transmission,6,1005,17,430,18,33,14,5,6,0,8,6.6000000000000005
transmission_high,Higher transmission,transmission,6,1005,18,428,15,33,18,6,6,0,9,6.6000000000000005
transmission_high,Higher transmission,transmission,6,1005,19,420,19,34,21,6,6,0,9,6.800000000000001
transmission_high,Higher transmission,transmission,6,1005,20,419,18,32,25,6,7,0,10,6.4
transmission_high,Higher transmission,transmission,6,1005,21,415,19,31,27,8,8,0,10,6.2
transmission_high,Higher transmission,transmission,6,1005,22,413,17,29,32,9,8,0,9,5.800000000000001
transmission_high,Higher transmission,transmission,6,1005,23,409,19,28,34,10,8,0,9,5.6000000000000005
transmission_high,Higher transmission,transmission,6,1005,24,405,15,34,36,10,9,0,8,6.800000000000001
transmission_high,Higher transmission,transmission,6,1005,25,400,19,34,37,10,9,0,10,6.800000000000001
transmission_high,Higher transmission,transmission,6,1005,26,396,19,34,40,11,11,0,10,6.800000000000001
transmission_high,Higher transmission,transmission,6,1005,27,393,20,32,44,11,11,0,10,6.4
transmission_high,Higher transmission,transmission,6,1005,28,392,17,35,45,11,12,0,10,7.000000000000001
transmission_high,Higher transmission,transmission,6,1005,29,391,14,35,48,12,12,0,8,7.000000000000001
transmission_high,Higher transmission,transmission,6,1005,30,388,12,38,50,12,12,0,7,7.6
transmission_high,Higher transmission,transmission,6,1005,31,383,13,37,54,13,12,0,6,7.3999999999999995
transmission_high,Higher transmission,transmission,6,1005,32,379,14,35,59,13,12,0,5,7.000000000000001
transmission_high,Higher transmission,transmission,6,1005,33,377,15,32,63,13,13,0,4,6.4
transmission_high,Higher transmission,transmission,6,1005,34,373,18,32,64,13,13,0,5,6.4
transmission_high,Higher transmission,transmission,6,1005,35,369,19,34,65,13,13,0,5,6.800000000000001
transmission_high,Higher transmission,transmission,6,1005,36,368,15,36,68,13,13,0,5,7.199999999999999
transmission_high,Higher transmission,transmission,6,1005,37,363,16,37,71,13,13,0,5,7.3999999999999995
transmission_high,Higher transmission,transmission,6,1005,38,360,17,37,73,13,13,0,5,7.3999999999999995
transmission_high,Higher transmission,transmission,6,1005,39,355,18,39,74,14,13,0,11,7.8
transmission_high,Higher transmission,transmission,6,1005,40,353,16,42,75,14,13,0,10,8.4
transmission_high,Higher transmission,transmission,6,1005,41,351,17,42,75,15,14,0,10,8.4
transmission_high,Higher transmission,transmission,6,1005,42,350,13,43,79,15,14,0,12,8.6
transmission_high,Higher transmission,transmission,6,1005,43,346,14,42,83,15,15,0,11,8.4
transmission_high,Higher transmission,transmission,6,1005,44,343,12,45,85,15,15,0,10,9.0
transmission_high,Higher transmission,transmission,6,1005,45,341,12,44,88,15,15,0,12,8.799999999999999
transmission_high,Higher transmission,transmission,6,1005,46,339,12,44,89,16,15,0,16,8.799999999999999
transmission_high,Higher transmission,transmission,6,1005,47,337,13,43,91,16,15,0,15,8.6
transmission_high,Higher transmission,transmission,6,1005,48,331,15,42,96,16,16,0,13,8.4
transmission_high,Higher transmission,transmission,6,1005,49,330,13,40,100,17,16,0,13,8.0
transmission_high,Higher transmission,transmission,6,1005,50,329,12,39,102,18,16,0,14,7.8
transmission_high,Higher transmission,transmission,6,1005,51,329,10,37,106,18,16,0,14,7.3999999999999995
transmission_high,Higher transmission,transmission,6,1005,52,327,10,37,108,18,17,0,14,7.3999999999999995
transmission_high,Higher transmission,transmission,6,1005,53,326,5,41,110,18,18,0,15,8.200000000000001
transmission_high,Higher transmission,transmission,6,1005,54,322,8,41,111,18,18,0,17,8.200000000000001
transmission_high,Higher transmission,transmission,6,1005,55,321,8,39,114,18,18,0,19,7.8
transmission_high,Higher transmission,transmission,6,1005,56,319,10,37,116,18,18,0,19,7.3999999999999995
transmission_high,Higher transmission,transmission,6,1005,57,318,9,38,117,18,18,0,17,7.6
transmission_high,Higher transmission,transmission,6,1005,58,318,8,35,121,18,19,0,17,7.000000000000001
transmission_high,Higher transmission,transmission,6,1005,59,317,5,38,122,18,19,0,14,7.6
transmission_high,Higher transmission,transmission,6,1005,60,315,6,35,125,19,19,0,13,7.000000000000001
transmission_high,Higher transmission,transmission,6,1005,61,313,6,34,128,19,19,0,11,6.800000000000001
transmission_high,Higher transmission,transmission,6,1005,62,311,7,31,132,19,19,0,12,6.2
transmission_high,Higher transmission,transmission,6,1005,63,311,7,31,132,19,19,0,11,6.2
transmission_high,Higher transmission,transmission,6,1005,64,311,6,26,138,19,20,0,11,5.2
transmission_high,Higher transmission,transmission,6,1005,65,311,4,25,141,19,20,0,11,5.0
transmission_high,Higher transmission,transmission,6,1005,66,311,2,25,143,19,20,0,9,5.0
transmission_high,Higher transmission,transmission,6,1005,67,310,1,26,144,19,20,0,9,5.2
transmission_high,Higher transmission,transmission,6,1005,68,310,1,26,144,19,20,0,11,5.2
transmission_high,Higher transmission,transmission,6,1005,69,310,1,24,146,19,20,0,11,4.8
transmission_high,Higher transmission,transmission,6,1005,70,310,1,24,146,19,20,0,11,4.8
transmission_high,Higher transmission,transmission,6,1005,71,309,2,23,146,20,20,0,10,4.6
transmission_high,Higher transmission,transmission,6,1005,72,307,3,21,149,20,20,0,9,4.2
transmission_high,Higher transmission,transmission,6,1005,73,306,4,18,152,20,20,0,9,3.5999999999999996
transmission_high,Higher transmission,transmission,6,1005,74,306,4,16,154,20,20,0,7,3.2
transmission_high,Higher transmission,transmission,6,1005,75,304,6,16,154,20,20,0,7,3.2
transmission_high,Higher transmission,transmission,6,1005,76,304,5,16,154,21,20,0,6,3.2
transmission_high,Higher transmission,transmission,6,1005,77,304,3,16,156,21,20,0,6,3.2
transmission_high,Higher transmission,transmission,6,1005,78,304,2,16,156,22,21,0,4,3.2
transmission_high,Higher transmission,transmission,6,1005,79,303,3,14,158,22,21,0,3,2.8000000000000003
transmission_high,Higher transmission,transmission,6,1005,80,302,2,15,159,22,21,0,3,3.0
transmission_high,Higher transmission,transmission,6,1005,81,302,2,14,160,22,21,0,2,2.8000000000000003
transmission_high,Higher transmission,transmission,6,1005,82,302,2,13,160,23,21,0,2,2.6
transmission_high,Higher transmission,transmission,6,1005,83,302,2,13,160,23,21,0,3,2.6
transmission_high,Higher transmission,transmission,6,1005,84,301,2,13,161,23,21,0,3,2.6
transmission_high,Higher transmission,transmission,6,1005,85,301,1,13,162,23,22,0,2,2.6
transmission_high,Higher transmission,transmission,6,1005,86,300,2,12,163,23,22,0,2,2.4
transmission_high,Higher transmission,transmission,6,1005,87,299,3,12,163,23,22,0,2,2.4
transmission_high,Higher transmission,transmission,6,1005,88,297,5,10,165,23,22,0,2,2.0
transmission_high,Higher transmission,transmission,6,1005,89,297,4,11,165,23,22,0,2,2.1999999999999997
transmission_high,Higher transmission,transmission,6,1005,90,297,4,11,165,23,22,0,2,2.1999999999999997
transmission_high,Higher transmission,transmission,6,1005,91,296,4,12,165,23,22,0,2,2.4
transmission_high,Higher transmission,transmission,6,1005,92,295,4,12,166,23,22,0,2,2.4
transmission_high,Higher transmission,transmission,6,1005,93,295,2,12,167,24,22,0,1,2.4
transmission_high,Higher transmission,transmission,6,1005,94,295,2,12,167,24,23,0,2,2.4
transmission_high,Higher transmission,transmission,6,1005,95,295,2,11,168,24,23,0,2,2.1999999999999997
transmission_high,Higher transmission,transmission,6,1005,96,294,2,10,170,24,23,0,2,2.0
transmission_high,Higher transmission,transmission,6,1005,97,294,1,11,170,24,23,0,1,2.1999999999999997
transmission_high,Higher transmission,transmission,6,1005,98,293,2,11,170,24,23,0,1,2.1999999999999997
transmission_high,Higher transmission,transmission,6,1005,99,293,2,11,170,24,23,0,1,2.1999999999999997
transmission_high,Higher transmission,transmission,6,1005,100,293,2,11,170,24,23,0,1,2.1999999999999997
transmission_high,Higher transmission,transmission,6,1005,101,293,1,12,170,24,23,0,1,2.4
transmission_high,Higher transmission,transmission,6,1005,102,293,1,11,170,25,23,0,1,2.1999999999999997
transmission_high,Higher transmission,transmission,6,1005,103,293,0,11,171,25,24,0,1,2.1999999999999997
transmission_high,Higher transmission,transmission,6,1005,104,292,1,10,171,26,24,0,1,2.0
transmission_high,Higher transmission,transmission,6,1005,105,292,1,8,173,26,24,0,1,1.6
transmission_high,Higher transmission,transmission,6,1005,106,292,1,8,173,26,24,0,1,1.6
transmission_high,Higher transmission,transmission,6,1005,107,291,2,7,174,26,24,0,1,1.4000000000000001
transmission_high,Higher transmission,transmission,6,1005,108,291,2,6,175,26,24,0,1,1.2
