scenario_id,scenario_label,family,replicate,seed,step,Susceptible,Exposed,Infected,Recovered,Deceased,Vaccinated,QuarantineZones,HospitalPatients,InfectedPercent
avoidance_none,No avoidance behavior,behavior,10,1009,0,495,0,5,0,0,0,0,0,1.0
avoidance_none,No avoidance behavior,behavior,10,1009,1,493,2,5,0,0,2,0,0,1.0
avoidance_none,No avoidance behavior,behavior,10,1009,2,492,3,5,0,0,2,0,0,1.0
avoidance_none,No avoidance behavior,behavior,10,1009,3,490,5,5,0,0,2,0,0,1.0
avoidance_none,No avoidance behavior,behavior,10,1009,4,489,6,5,0,0,2,0,0,1.0
avoidance_none,No avoidance behavior,behavior,10,1009,5,488,7,5,0,0,2,0,0,1.0
avoidance_none,No avoidance behavior,behavior,10,1009,6,483,10,7,0,0,3,0,0,1.4000000000000001
avoidance_none,No avoidance behavior,behavior,10,1009,7,478,14,6,2,0,4,0,0,1.2
avoidance_none,No avoidance behavior,behavior,10,1009,8,476,14,8,2,0,4,0,0,1.6
avoidance_none,No avoidance behavior,behavior,10,1009,9,473,16,8,3,0,4,0,0,1.6
avoidance_none,No avoidance behavior,behavior,10,1009,10,472,16,9,3,0,4,0,0,1.7999999999999998
avoidance_none,No avoidance behavior,behavior,10,1009,11,471,12,14,3,0,4,0,0,2.8000000000000003
avoidance_none,No avoidance behavior,behavior,10,1009,12,467,11,18,3,1,4,0,0,3.5999999999999996
avoidance_none,No avoidance behavior,behavior,10,1009,13,463,13,19,4,1,4,0,1,3.8
avoidance_none,No avoidance behavior,behavior,10,1009,14,461,12,19,7,1,5,0,1,3.8
avoidance_none,No avoidance behavior,behavior,10,1009,15,460,12,20,7,1,5,0,1,4.0
avoidance_none,No avoidance behavior,behavior,10,1009,16,458,13,19,9,1,6,0,0,3.8
avoidance_none,No avoidance behavior,behavior,10,1009,17,454,13,20,11,2,6,0,0,4.0
avoidance_none,No avoidance behavior,behavior,10,1009,18,449,14,23,12,2,6,0,0,4.6
avoidance_none,No avoidance behavior,behavior,10,1009,19,448,13,25,12,2,7,0,1,5.0
avoidance_none,No avoidance behavior,behavior,10,1009,20,442,18,24,14,2,7,0,2,4.8
avoidance_none,No avoidance behavior,behavior,10,1009,21,439,19,26,14,2,7,0,2,5.2
avoidance_none,No avoidance behavior,behavior,10,1009,22,433,21,28,16,2,7,0,3,5.6000000000000005
avoidance_none,No avoidance behavior,behavior,10,1009,23,432,17,30,19,2,8,0,2,6.0
avoidance_none,No avoidance behavior,behavior,10,1009,24,430,18,29,21,2,8,0,2,5.800000000000001
avoidance_none,No avoidance behavior,behavior,10,1009,25,428,14,34,21,3,9,0,3,6.800000000000001
avoidance_none,No avoidance behavior,behavior,10,1009,26,425,14,32,26,3,9,0,5,6.4
avoidance_none,No avoidance behavior,behavior,10,1009,27,424,9,37,27,3,9,0,4,7.3999999999999995
avoidance_none,No avoidance behavior,behavior,10,1009,28,421,11,37,28,3,9,0,4,7.3999999999999995
avoidance_none,No avoidance behavior,behavior,10,1009,29,418,12,38,29,3,9,0,6,7.6
avoidance_none,No avoidance behavior,behavior,10,1009,30,417,11,38,30,4,9,0,8,7.6
avoidance_none,No avoidance behavior,behavior,10,1009,31,412,13,39,32,4,9,0,8,7.8
avoidance_none,No avoidance behavior,behavior,10,1009,32,409,15,38,34,4,9,0,8,7.6
avoidance_none,No avoidance behavior,behavior,10,1009,33,406,15,38,37,4,9,0,7,7.6
avoidance_none,No avoidance behavior,behavior,10,1009,34,406,12,38,39,5,9,0,7,7.6
avoidance_none,No avoidance behavior,behavior,10,1009,35,404,13,37,40,6,9,0,6,7.3999999999999995
avoidance_none,No avoidance behavior,behavior,10,1009,36,404,8,40,41,7,9,0,7,8.0
avoidance_none,No avoidance behavior,behavior,10,1009,37,401,8,40,44,7,9,0,6,8.0
avoidance_none,No avoidance behavior,behavior,10,1009,38,398,8,41,46,7,9,0,6,8.200000000000001
avoidance_none,No avoidance behavior,behavior,10,1009,39,396,10,37,50,7,9,0,6,7.3999999999999995
avoidance_none,No avoidance behavior,behavior,10,1009,40,394,10,36,53,7,9,0,6,7.199999999999999
avoidance_none,No avoidance behavior,behavior,10,1009,41,391,13,32,57,7,9,0,6,6.4
avoidance_none,No avoidance behavior,behavior,10,1009,42,389,12,34,58,7,9,0,6,6.800000000000001
avoidance_none,No avoidance behavior,behavior,10,1009,43,388,10,36,59,7,9,0,6,7.199999999999999
avoidance_none,No avoidance behavior,behavior,10,1009,44,387,9,33,64,7,10,0,6,6.6000000000000005
avoidance_none,No avoidance behavior,behavior,10,1009,45,385,9,30,67,9,10,0,7,6.0
avoidance_none,No avoidance behavior,behavior,10,1009,46,382,9,31,67,11,10,0,6,6.2
avoidance_none,No avoidance behavior,behavior,10,1009,47,381,8,26,74,11,10,0,6,5.2
avoidance_none,No avoidance behavior,behavior,10,1009,48,381,7,23,77,12,10,0,4,4.6
avoidance_none,No avoidance behavior,behavior,10,1009,49,381,6,23,78,12,10,0,4,4.6
avoidance_none,No avoidance behavior,behavior,10,1009,50,381,4,25,78,12,10,0,4,5.0
avoidance_none,No avoidance behavior,behavior,10,1009,51,379,3,27,79,12,10,0,5,5.4
avoidance_none,No avoidance behavior,behavior,10,1009,52,376,5,27,80,12,10,0,7,5.4
avoidance_none,No avoidance behavior,behavior,10,1009,53,374,7,24,83,12,10,0,7,4.8
avoidance_none,No avoidance behavior,behavior,10,1009,54,374,7,21,86,12,10,0,7,4.2
avoidance_none,No avoidance behavior,behavior,10,1009,55,373,8,20,87,12,10,0,6,4.0
avoidance_none,No avoidance behavior,behavior,10,1009,56,372,7,22,87,12,10,0,7,4.3999999999999995
avoidance_none,No avoidance behavior,behavior,10,1009,57,371,5,23,89,12,10,0,6,4.6
avoidance_none,No avoidance behavior,behavior,10,1009,58,369,5,21,92,13,10,0,5,4.2
avoidance_none,No avoidance behavior,behavior,10,1009,59,368,6,20,93,13,11,0,4,4.0
avoidance_none,No avoidance behavior,behavior,10,1009,60,368,5,20,94,13,11,0,4,4.0
avoidance_none,No avoidance behavior,behavior,10,1009,61,367,5,19,96,13,11,0,6,3.8
avoidance_none,No avoidance behavior,behavior,10,1009,62,365,6,20,96,13,11,0,6,4.0
avoidance_none,No avoidance behavior,behavior,10,1009,63,364,5,19,99,13,12,0,6,3.8
avoidance_none,No avoidance behavior,behavior,10,1009,64,361,7,18,101,13,12,0,3,3.5999999999999996
avoidance_none,No avoidance behavior,behavior,10,1009,65,360,8,16,103,13,13,0,3,3.2
avoidance_none,No avoidance behavior,behavior,10,1009,66,359,8,16,104,13,13,0,3,3.2
avoidance_none,No avoidance behavior,behavior,10,1009,67,357,8,18,104,13,13,0,3,3.5999999999999996
avoidance_none,No avoidance behavior,behavior,10,1009,68,356,8,18,105,13,13,0,3,3.5999999999999996
avoidance_none,No avoidance behavior,behavior,10,1009,69,355,6,21,105,13,13,0,4,4.2
avoidance_none,No avoidance behavior,behavior,10,1009,70,355,5,18,108,14,14,0,3,3.5999999999999996
avoidance_none,No avoidance behavior,behavior,10,1009,71,353,6,18,109,14,14,0,4,3.5999999999999996
avoidance_none,No avoidance behavior,behavior,10,1009,72,352,5,19,110,14,14,0,5,3.8
avoidance_none,No avoidance behavior,behavior,10,1009,73,351,5,18,112,14,14,0,5,3.5999999999999996
avoidance_none,No avoidance behavior,behavior,10,1009,74,348,7,17,114,14,14,0,5,3.4000000000000004
avoidance_none,No avoidance behavior,behavior,10,1009,75,347,8,14,117,14,14,0,5,2.8000000000000003
avoidance_none,No avoidance behavior,behavior,10,1009,76,346,7,14,119,14,14,0,3,2.8000000000000003
avoidance_none,No avoidance behavior,behavior,10,1009,77,345,7,15,119,14,14,0,2,3.0
avoidance_none,No avoidance behavior,behavior,10,1009,78,344,7,16,119,14,15,0,2,3.2
avoidance_none,No avoidance behavior,behavior,10,1009,79,343,5,18,120,14,15,0,3,3.5999999999999996
avoidance_none,No avoidance behavior,behavior,10,1009,80,341,6,16,123,14,15,0,3,3.2
avoidance_none,No avoidance behavior,behavior,10,1009,81,341,5,16,124,14,15,0,4,3.2
avoidance_none,No avoidance behavior,behavior,10,1009,82,341,4,16,125,14,15,0,3,3.2
