scenario_id,scenario_label,family,replicate,seed,step,Susceptible,Exposed,Infected,Recovered,Deceased,Vaccinated,QuarantineZones,HospitalPatients,InfectedPercent
avoidance_none,No avoidance behavior,behavior,2,1001,0,495,0,5,0,0,0,0,0,1.0
avoidance_none,No avoidance behavior,behavior,2,1001,1,494,1,5,0,0,0,0,0,1.0
avoidance_none,No avoidance behavior,behavior,2,1001,2,491,4,5,0,0,0,0,0,1.0
avoidance_none,No avoidance behavior,behavior,2,1001,3,489,6,4,1,0,0,0,0,0.8
avoidance_none,No avoidance behavior,behavior,2,1001,4,488,7,4,1,0,0,0,0,0.8
avoidance_none,No avoidance behavior,behavior,2,1001,5,485,10,4,1,0,0,0,0,0.8
avoidance_none,No avoidance behavior,behavior,2,1001,6,484,10,5,1,0,0,0,0,1.0
avoidance_none,No avoidance behavior,behavior,2,1001,7,480,11,8,1,0,0,0,1,1.6
avoidance_none,No avoidance behavior,behavior,2,1001,8,480,9,9,2,0,0,0,1,1.7999999999999998
avoidance_none,No avoidance behavior,behavior,2,1001,9,475,13,9,3,0,0,0,1,1.7999999999999998
avoidance_none,No avoidance behavior,behavior,2,1001,10,470,15,10,5,0,0,0,1,2.0
avoidance_none,No avoidance behavior,behavior,2,1001,11,469,15,10,5,1,0,0,1,2.0
avoidance_none,No avoidance behavior,behavior,2,1001,12,467,13,12,6,2,1,0,1,2.4
avoidance_none,No avoidance behavior,behavior,2,1001,13,466,14,12,6,2,1,0,1,2.4
avoidance_none,No avoidance behavior,behavior,2,1001,14,464,11,17,6,2,1,0,1,3.4000000000000004
avoidance_none,No avoidance behavior,behavior,2,1001,15,462,8,22,6,2,1,0,2,4.3999999999999995
avoidance_none,No avoidance behavior,behavior,2,1001,16,459,10,22,7,2,2,0,2,4.3999999999999995
avoidance_none,No avoidance behavior,behavior,2,1001,17,455,12,23,8,2,2,0,2,4.6
avoidance_none,No avoidance behavior,behavior,2,1001,18,451,15,24,8,2,3,0,2,4.8
avoidance_none,No avoidance behavior,behavior,2,1001,19,450,14,25,9,2,3,0,4,5.0
avoidance_none,No avoidance behavior,behavior,2,1001,20,446,16,23,13,2,3,0,3,4.6
avoidance_none,No avoidance behavior,behavior,2,1001,21,445,14,24,15,2,4,0,3,4.8
avoidance_none,No avoidance behavior,behavior,2,1001,22,441,14,26,16,3,4,0,3,5.2
avoidance_none,No avoidance behavior,behavior,2,1001,23,440,11,27,19,3,5,0,3,5.4
avoidance_none,No avoidance behavior,behavior,2,1001,24,437,13,26,21,3,7,0,3,5.2
avoidance_none,No avoidance behavior,behavior,2,1001,25,435,11,28,22,4,7,0,3,5.6000000000000005
avoidance_none,No avoidance behavior,behavior,2,1001,26,429,16,28,23,4,7,0,3,5.6000000000000005
avoidance_none,No avoidance behavior,behavior,2,1001,27,429,12,31,24,4,7,0,3,6.2
avoidance_none,No avoidance behavior,behavior,2,1001,28,427,13,31,25,4,7,0,4,6.2
avoidance_none,No avoidance behavior,behavior,2,1001,29,427,10,34,25,4,7,0,4,6.800000000000001
avoidance_none,No avoidance behavior,behavior,2,1001,30,424,11,35,26,4,7,0,4,7.000000000000001
avoidance_none,No avoidance behavior,behavior,2,1001,31,419,10,40,27,4,7,0,4,8.0
avoidance_none,No avoidance behavior,behavior,2,1001,32,415,14,39,28,4,8,0,4,7.8
avoidance_none,No avoidance behavior,behavior,2,1001,33,414,13,37,32,4,8,0,3,7.3999999999999995
avoidance_none,No avoidance behavior,behavior,2,1001,34,411,16,36,33,4,8,0,3,7.199999999999999
avoidance_none,No avoidance behavior,behavior,2,1001,35,411,13,35,37,4,8,0,3,7.000000000000001
avoidance_none,No avoidance behavior,behavior,2,1001,36,409,10,40,37,4,8,0,3,8.0
avoidance_none,No avoidance behavior,behavior,2,1001,37,409,6,42,39,4,8,0,2,8.4
avoidance_none,No avoidance behavior,behavior,2,1001,38,406,8,36,45,5,8,0,2,7.199999999999999
avoidance_none,No avoidance behavior,behavior,2,1001,39,405,6,38,46,5,8,0,2,7.6
avoidance_none,No avoidance behavior,behavior,2,1001,40,403,8,35,49,5,8,0,3,7.000000000000001
avoidance_none,No avoidance behavior,behavior,2,1001,41,400,9,37,49,5,8,0,3,7.3999999999999995
avoidance_none,No avoidance behavior,behavior,2,1001,42,399,10,32,53,6,9,0,3,6.4
avoidance_none,No avoidance behavior,behavior,2,1001,43,399,7,32,56,6,9,0,4,6.4
avoidance_none,No avoidance behavior,behavior,2,1001,44,396,9,31,58,6,10,0,2,6.2
avoidance_none,No avoidance behavior,behavior,2,1001,45,394,9,31,60,6,10,0,2,6.2
avoidance_none,No avoidance behavior,behavior,2,1001,46,393,7,32,62,6,10,0,2,6.4
avoidance_none,No avoidance behavior,behavior,2,1001,47,392,7,30,63,8,10,0,2,6.0
avoidance_none,No avoidance behavior,behavior,2,1001,48,390,9,28,65,8,10,0,4,5.6000000000000005
avoidance_none,No avoidance behavior,behavior,2,1001,49,390,6,29,67,8,10,0,3,5.800000000000001
avoidance_none,No avoidance behavior,behavior,2,1001,50,389,5,27,70,9,10,0,3,5.4
avoidance_none,No avoidance behavior,behavior,2,1001,51,389,4,24,72,11,11,0,4,4.8
avoidance_none,No avoidance behavior,behavior,2,1001,52,389,3,20,77,11,11,0,4,4.0
avoidance_none,No avoidance behavior,behavior,2,1001,53,389,1,21,77,12,11,0,5,4.2
avoidance_none,No avoidance behavior,behavior,2,1001,54,388,2,20,78,12,11,0,5,4.0
avoidance_none,No avoidance behavior,behavior,2,1001,55,387,2,18,80,13,11,0,6,3.5999999999999996
avoidance_none,No avoidance behavior,behavior,2,1001,56,387,2,15,83,13,11,0,6,3.0
avoidance_none,No avoidance behavior,behavior,2,1001,57,387,2,15,83,13,11,0,4,3.0
avoidance_none,No avoidance behavior,behavior,2,1001,58,387,2,15,83,13,11,0,4,3.0
avoidance_none,No avoidance behavior,behavior,2,1001,59,386,2,13,85,14,11,0,2,2.6
avoidance_none,No avoidance behavior,behavior,2,1001,60,385,2,14,85,14,11,0,2,2.8000000000000003
avoidance_none,No avoidance behavior,behavior,2,1001,61,384,3,14,85,14,11,0,2,2.8000000000000003
avoidance_none,No avoidance behavior,behavior,2,1001,62,382,5,11,86,16,11,0,2,2.1999999999999997
avoidance_none,No avoidance behavior,behavior,2,1001,63,382,5,10,86,17,11,0,0,2.0
